drive_id,model,disk_id,windows,positive_windows,max_probability,mean_probability,first_probability,last_probability,drive_label
MA1_28425,MA1,28425,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_80241,MA2,80241,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_10091,MA1,10091,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_52316,MA2,52316,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_90605,MA2,90605,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_17126,MA2,17126,441,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_98156,MA2,98156,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_97553,MA2,97553,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_59526,MA2,59526,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_20081,MA2,20081,538,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_6734,MA2,6734,640,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_75448,MA2,75448,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_75892,MA2,75892,435,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_36381,MA2,36381,323,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_95130,MA2,95130,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_22523,MA1,22523,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_79557,MA2,79557,251,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_38759,MA2,38759,544,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_5238,MA2,5238,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_27365,MA2,27365,312,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_57408,MA2,57408,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_43916,MA2,43916,384,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_32480,MA1,32480,193,30,0.49389693,0.49389693,0.49389693,0.49389693,1
MA2_17526,MA2,17526,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_20472,MA1,20472,272,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_11957,MA2,11957,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_49707,MA2,49707,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_19813,MA1,19813,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_7448,MA2,7448,378,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_3449,MA1,3449,403,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_107872,MA2,107872,99,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA1_23171,MA1,23171,98,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_16426,MA2,16426,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_33714,MA2,33714,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_46760,MA2,46760,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_47870,MA2,47870,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_42054,MA2,42054,645,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_49805,MA2,49805,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_63439,MA2,63439,243,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_27689,MA2,27689,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_16233,MA1,16233,89,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA1_7788,MA1,7788,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_99214,MA2,99214,302,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_107077,MA2,107077,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_29847,MA1,29847,378,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_24812,MA2,24812,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_112728,MA2,112728,453,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_37928,MA1,37928,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_2158,MA2,2158,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_41366,MA2,41366,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_104700,MA2,104700,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_66936,MA2,66936,476,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_117299,MA2,117299,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_2192,MA1,2192,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_111702,MA2,111702,456,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_33332,MA1,33332,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_66483,MA2,66483,308,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_21995,MA1,21995,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_35723,MA1,35723,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_41003,MA1,41003,327,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_68072,MA2,68072,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_45899,MA2,45899,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_109165,MA2,109165,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_42829,MA2,42829,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_57795,MA2,57795,364,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_24100,MA2,24100,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_31999,MA1,31999,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_72583,MA2,72583,456,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_86853,MA2,86853,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_10421,MA2,10421,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_23782,MA2,23782,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_26311,MA1,26311,189,29,0.49389693,0.49389693,0.49389693,0.49389693,1
MA2_31874,MA2,31874,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_12240,MA1,12240,352,30,0.49389693,0.49389693,0.49389693,0.49389693,1
MA2_10800,MA2,10800,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_42386,MA1,42386,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_23167,MA2,23167,530,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_84118,MA2,84118,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_79224,MA2,79224,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_1126,MA2,1126,459,0,0.68847096,0.67929584,0.5984193,0.6705362,0
MA2_12587,MA2,12587,458,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_37043,MA2,37043,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_49275,MA2,49275,634,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_39084,MA2,39084,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_64804,MA2,64804,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_81911,MA2,81911,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_115328,MA2,115328,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_64596,MA2,64596,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_86583,MA2,86583,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_35975,MA2,35975,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_103271,MA2,103271,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_66156,MA2,66156,293,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_51978,MA2,51978,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_52488,MA2,52488,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_15764,MA2,15764,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_14733,MA1,14733,22,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_31360,MA2,31360,483,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_108900,MA2,108900,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_21725,MA2,21725,293,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_82902,MA2,82902,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA1_19780,MA1,19780,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_117566,MA2,117566,530,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_16817,MA1,16817,403,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_29444,MA1,29444,385,13,0.49389693,0.49389693,0.49389693,0.49389693,1
MA2_51292,MA2,51292,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_77660,MA2,77660,659,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_75878,MA2,75878,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_57560,MA2,57560,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_37052,MA1,37052,382,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_103420,MA2,103420,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_107457,MA2,107457,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_83057,MA2,83057,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_25068,MA2,25068,658,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_11653,MA2,11653,636,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_79108,MA2,79108,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_82148,MA2,82148,363,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_76308,MA2,76308,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_56420,MA2,56420,283,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_49630,MA2,49630,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_50715,MA2,50715,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_30540,MA2,30540,272,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_18117,MA1,18117,452,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_8159,MA2,8159,418,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_5474,MA1,5474,393,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA1_2078,MA1,2078,29,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_35913,MA2,35913,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_69702,MA2,69702,384,0,0.68982553,0.6820705,0.6021254,0.6748684,0
MA2_12365,MA2,12365,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_107701,MA2,107701,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_39890,MA2,39890,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_42824,MA2,42824,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_21469,MA1,21469,339,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_57278,MA2,57278,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_2749,MA2,2749,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_20828,MA1,20828,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_18493,MA1,18493,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_89589,MA2,89589,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_56824,MA2,56824,466,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_86367,MA2,86367,468,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_55026,MA2,55026,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_24054,MA1,24054,404,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_31076,MA2,31076,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_101167,MA2,101167,327,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_22467,MA2,22467,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_120439,MA2,120439,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_7781,MA2,7781,327,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_89508,MA2,89508,595,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_37654,MA2,37654,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_11227,MA1,11227,663,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_77173,MA2,77173,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_91157,MA2,91157,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_101503,MA2,101503,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_33681,MA1,33681,441,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_117132,MA2,117132,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_17482,MA1,17482,523,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_28341,MA2,28341,665,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_44259,MA2,44259,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_48126,MA2,48126,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_62324,MA2,62324,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_22039,MA1,22039,98,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_99835,MA2,99835,293,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_117799,MA2,117799,543,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_13382,MA2,13382,460,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA1_30885,MA1,30885,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_40811,MA2,40811,668,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_69189,MA2,69189,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_101376,MA2,101376,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_67299,MA2,67299,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_60398,MA2,60398,307,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_748,MA2,748,604,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_87604,MA2,87604,466,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_10948,MA2,10948,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_86368,MA2,86368,468,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_96877,MA2,96877,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_46706,MA2,46706,292,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_50519,MA2,50519,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_101233,MA2,101233,457,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_63792,MA2,63792,460,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_67655,MA2,67655,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_25023,MA1,25023,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_114714,MA2,114714,327,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_12817,MA2,12817,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_108126,MA2,108126,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_11096,MA1,11096,350,10,0.49389693,0.49389693,0.49389693,0.49389693,1
MA2_102759,MA2,102759,476,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_25420,MA1,25420,194,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_32427,MA1,32427,210,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_24629,MA1,24629,289,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_24191,MA2,24191,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_69288,MA2,69288,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_80680,MA2,80680,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_63002,MA2,63002,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_13167,MA2,13167,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_5011,MA2,5011,659,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_1276,MA2,1276,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_19500,MA1,19500,271,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_54620,MA2,54620,459,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_117955,MA2,117955,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_36554,MA1,36554,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_115650,MA2,115650,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_91819,MA2,91819,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_40243,MA1,40243,120,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_7399,MA1,7399,253,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_25173,MA2,25173,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_62358,MA2,62358,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_70493,MA2,70493,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_25737,MA2,25737,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_54636,MA2,54636,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_51336,MA2,51336,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_107733,MA2,107733,161,30,0.49389693,0.4938969,0.49389693,0.49389693,1
MA1_28588,MA1,28588,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_105005,MA2,105005,620,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_24559,MA2,24559,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_90299,MA2,90299,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_42194,MA2,42194,634,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_116609,MA2,116609,364,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_29574,MA2,29574,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_52066,MA2,52066,642,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA1_23344,MA1,23344,407,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_19423,MA1,19423,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_32661,MA1,32661,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_39773,MA2,39773,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_85952,MA2,85952,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA1_18452,MA1,18452,538,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_18445,MA1,18445,538,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_11226,MA1,11226,663,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_37349,MA1,37349,281,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_62310,MA2,62310,264,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_23116,MA2,23116,193,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_67264,MA2,67264,378,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_79772,MA2,79772,520,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_46518,MA2,46518,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_33735,MA1,33735,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_5298,MA2,5298,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_9482,MA2,9482,336,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_510,MA2,510,468,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_34356,MA2,34356,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_16330,MA2,16330,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_77384,MA2,77384,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_14546,MA1,14546,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_105907,MA2,105907,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_24941,MA1,24941,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_69596,MA2,69596,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_76174,MA2,76174,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_18458,MA1,18458,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_65213,MA2,65213,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_94614,MA2,94614,590,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_91913,MA2,91913,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_80243,MA2,80243,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_82977,MA2,82977,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_22522,MA1,22522,386,30,0.49389693,0.49389693,0.49389693,0.49389693,1
MA2_34289,MA2,34289,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_102852,MA2,102852,328,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA1_19406,MA1,19406,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_44848,MA2,44848,328,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_95039,MA2,95039,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_116389,MA2,116389,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_102758,MA2,102758,476,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_105526,MA2,105526,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_108564,MA2,108564,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_27350,MA1,27350,523,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_76119,MA2,76119,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_6177,MA1,6177,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_24146,MA1,24146,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_38463,MA1,38463,546,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_38686,MA1,38686,403,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_93361,MA2,93361,607,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_9719,MA2,9719,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_24789,MA1,24789,634,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_2277,MA2,2277,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_23560,MA2,23560,438,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_61168,MA2,61168,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_93481,MA2,93481,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_9039,MA1,9039,281,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_103721,MA2,103721,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_43119,MA1,43119,118,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_48675,MA2,48675,398,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_11218,MA1,11218,663,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_3729,MA1,3729,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_54553,MA2,54553,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_7191,MA1,7191,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_3341,MA1,3341,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_32764,MA1,32764,403,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_106441,MA2,106441,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_23879,MA1,23879,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_6679,MA2,6679,636,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA2_81838,MA2,81838,327,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_91165,MA2,91165,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_694,MA2,694,659,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_90969,MA2,90969,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_81930,MA2,81930,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_94174,MA2,94174,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_99363,MA2,99363,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_55443,MA2,55443,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_32813,MA2,32813,384,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_62596,MA2,62596,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_61404,MA2,61404,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_7604,MA2,7604,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_37570,MA1,37570,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_42574,MA1,42574,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_6180,MA2,6180,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_19366,MA2,19366,635,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_34303,MA1,34303,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_47754,MA2,47754,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_86290,MA2,86290,457,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_19945,MA2,19945,249,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_30813,MA1,30813,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_26681,MA2,26681,657,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_80823,MA2,80823,601,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_23618,MA2,23618,117,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_80492,MA2,80492,253,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA1_24466,MA1,24466,89,0,0.49389693,0.4938969,0.49389693,0.49389693,0
MA1_18659,MA1,18659,271,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_51725,MA2,51725,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_14897,MA2,14897,671,0,0.49389693,0.49389693,0.49389693,0.49389693,0
MA2_5174,MA2,5174,327,0,0.49389693,0.49389696,0.49389693,0.49389693,0
MA2_62975,MA2,62975,499,0,0.49389693,0.49389693,0.49389693,0.49389693,0
