drive_id,model,disk_id,windows,positive_windows,max_probability,mean_probability,first_probability,last_probability,drive_label
MC1_115932,MC1,115932,670,0,0.5291466,0.51280504,0.52412814,0.49569333,0
MC1_100030,MC1,100030,670,0,0.52856725,0.51153827,0.5227893,0.4940334,0
MC1_73866,MC1,73866,670,0,0.518356,0.50086075,0.50221825,0.48339263,0
MC1_36474,MC1,36474,670,0,0.5330842,0.5127685,0.5241907,0.49530053,0
MC1_124953,MC1,124953,670,0,0.57994664,0.51392245,0.52501774,0.49595356,0
MC1_49359,MC1,49359,670,0,0.5280966,0.5107208,0.5216122,0.49324796,0
MC1_104235,MC1,104235,670,0,0.52837384,0.511559,0.52225935,0.49361768,0
MC1_117125,MC1,117125,660,0,0.51535416,0.49812126,0.4962102,0.48096815,0
MC1_170708,MC1,170708,670,0,0.63170433,0.5157581,0.5264878,0.49652746,0
MC1_56022,MC1,56022,670,0,0.0,0.0,0.0,0.0,0
MC1_195076,MC1,195076,670,0,0.5154447,0.49796247,0.496345,0.48053735,0
MC1_46899,MC1,46899,670,0,0.5280815,0.5119751,0.5216189,0.4956939,0
MC1_131984,MC1,131984,670,0,0.51536137,0.49799222,0.49622333,0.483031,0
MC1_18955,MC1,18955,670,0,0.5281916,0.51084614,0.52182645,0.49335125,0
MC1_110084,MC1,110084,37,30,0.52185076,0.5206225,0.50928384,0.5200228,1
MC1_41145,MC1,41145,597,29,0.52072674,0.5051567,0.5069768,0.48962614,1
MC1_121452,MC1,121452,670,0,0.52350485,0.50602365,0.51255184,0.48853734,0
MC1_50481,MC1,50481,670,0,0.52790993,0.51048464,0.5212044,0.49300992,0
MC1_61729,MC1,61729,670,0,0.5154111,0.4979309,0.49630356,0.48076826,0
MC1_90473,MC1,90473,590,0,0.6088563,0.5171918,0.5257995,0.5006201,0
MC1_138828,MC1,138828,670,0,0.6419055,0.5164429,0.52766097,0.4967139,0
MC1_170818,MC1,170818,670,0,0.5183227,0.5008537,0.5021439,0.4834886,0
MC1_91723,MC1,91723,670,0,0.51744264,0.49999765,0.50038695,0.4830577,0
MC1_191990,MC1,191990,670,0,0.5231485,0.50569665,0.5118246,0.48818064,0
MC1_70634,MC1,70634,670,0,0.5286139,0.512458,0.52289,0.49554855,0
MC1_3776,MC1,3776,670,0,0.6351367,0.5159689,0.5267171,0.4965883,0
MC1_67277,MC1,67277,275,29,0.52275366,0.51558924,0.51103616,0.5084557,1
MC1_130438,MC1,130438,670,0,0.5283745,0.51165646,0.52224916,0.49607956,0
MC1_192439,MC1,192439,670,0,0.64328575,0.51782477,0.39625117,0.49749786,0
MC1_199840,MC1,199840,670,0,0.64300495,0.5172867,0.5288212,0.49693048,0
MC1_161267,MC1,161267,481,0,0.6090164,0.52028525,0.5258,0.50617874,0
MC1_69245,MC1,69245,670,0,0.5181109,0.5007491,0.50171727,0.4838529,0
MC1_54097,MC1,54097,611,0,0.52617204,0.5102635,0.51776284,0.49429563,0
MC1_5396,MC1,5396,487,30,0.52796197,0.515681,0.5213144,0.50328934,1
MC1_95605,MC1,95605,670,0,0.64323837,0.51730126,0.52884525,0.4969319,0
MC1_169751,MC1,169751,670,0,0.5267464,0.50985384,0.51884806,0.493484,0
MC1_51764,MC1,51764,670,0,0.52605224,0.5085918,0.5175272,0.49109674,0
MC1_116768,MC1,116768,670,0,0.5268336,0.50945574,0.5190873,0.49269146,0
MC1_52253,MC1,52253,362,28,0.527913,0.5185503,0.5212074,0.5091241,1
MC1_29284,MC1,29284,670,0,0.5282936,0.51100516,0.5220634,0.49356383,0
MC1_165682,MC1,165682,670,0,0.52842695,0.5112092,0.5224005,0.4937154,0
MC1_151526,MC1,151526,670,0,0.52728003,0.5098394,0.5199582,0.49238712,0
MC1_131735,MC1,131735,670,0,0.5268219,0.50936925,0.5190449,0.4918758,0
MC1_75275,MC1,75275,609,30,0.5231369,0.5072534,0.5118025,0.49137875,1
MC1_106218,MC1,106218,670,0,0.5273829,0.50993484,0.5200712,0.49243924,0
MC1_24486,MC1,24486,670,0,0.52803886,0.5136625,0.5215242,0.4984368,0
MC1_102327,MC1,102327,476,0,0.52468365,0.51230633,0.51486486,0.50019485,0
MC1_157458,MC1,157458,670,0,0.5264257,0.5089709,0.5182929,0.4914797,0
MC1_149640,MC1,149640,670,0,0.5285746,0.5114554,0.522793,0.49399796,0
MC1_112922,MC1,112922,670,0,0.5291077,0.51244974,0.52394223,0.49506956,0
MC1_154916,MC1,154916,656,0,0.52553296,0.5146158,0.5165316,0.49924678,0
MC1_57878,MC1,57878,670,0,0.5180298,0.50053966,0.50156015,0.4830694,0
MC1_200029,MC1,200029,670,0,0.52143544,0.50394726,0.50840294,0.48646814,0
MC1_10385,MC1,10385,670,0,0.5154082,0.4979122,0.49631295,0.48044917,0
MC1_110058,MC1,110058,670,0,0.52792627,0.5105019,0.5212388,0.4930094,0
MC1_107397,MC1,107397,670,0,0.5174433,0.49994534,0.500387,0.4824753,0
MC1_196035,MC1,196035,670,0,0.5219349,0.50445336,0.50940174,0.48697668,0
MC1_33306,MC1,33306,670,0,0.5209332,0.50345075,0.5073888,0.48597664,0
MC1_107910,MC1,107910,670,0,0.0,0.0,0.0,0.0,0
MC1_72157,MC1,72157,670,0,0.6034415,0.51497144,0.5256554,0.4995648,0
MC1_167857,MC1,167857,449,0,0.520603,0.513929,0.50672746,0.4971965,0
MC1_119361,MC1,119361,670,0,0.52812254,0.5140521,0.52171654,0.49601978,0
MC1_110697,MC1,110697,670,0,0.63096017,0.51765203,0.52647114,0.49940193,0
MC1_77571,MC1,77571,385,29,0.52597547,0.51597494,0.51739985,0.50596815,1
MC1_67544,MC1,67544,670,0,0.52675605,0.50932556,0.5189318,0.49190906,0
MC1_159252,MC1,159252,295,26,0.52576154,0.5181285,0.5169896,0.5104995,1
MC1_181729,MC1,181729,668,26,0.52536285,0.5086285,0.5161802,0.49141353,1
MC1_60693,MC1,60693,532,29,0.5290524,0.51597023,0.5238819,0.5023804,1
MC1_46013,MC1,46013,670,0,0.5206285,0.5031451,0.50677824,0.48567435,0
MC1_97557,MC1,97557,670,0,0.53042114,0.51272225,0.5241361,0.49526182,0
MC1_89164,MC1,89164,664,0,0.52918214,0.5129084,0.5240859,0.49706557,0
MC1_63770,MC1,63770,532,0,0.5285995,0.51516145,0.5229073,0.5012728,0
MC1_108791,MC1,108791,670,0,0.5259711,0.5086623,0.5173913,0.49155614,0
MC1_9583,MC1,9583,670,0,0.52041274,0.50292444,0.5063394,0.4854459,0
MC1_88888,MC1,88888,670,0,0.5282733,0.5109639,0.522017,0.49350628,0
MC1_54274,MC1,54274,670,0,0.5214865,0.50400174,0.50848264,0.48651943,0
MC1_43585,MC1,43585,670,0,0.6438764,0.5125888,3.0172806e-09,0.4980299,0
MC1_164018,MC1,164018,670,0,0.52597404,0.508564,0.51739526,0.49119812,0
MC1_165026,MC1,165026,638,29,0.5206284,0.5039792,0.5067775,0.48733804,1
MC1_43734,MC1,43734,670,0,0.52067786,0.5031908,0.50687486,0.48571017,0
MC1_81729,MC1,81729,563,0,0.52042204,0.5057674,0.5063677,0.49128518,0
MC1_60533,MC1,60533,670,0,0.51833177,0.50093067,0.502165,0.48364317,0
MC1_195606,MC1,195606,670,0,0.52910244,0.5123857,0.5239358,0.49497363,0
MC1_60156,MC1,60156,670,0,0.5233518,0.50586766,0.5122315,0.48839137,0
MC1_25453,MC1,25453,670,0,0.52879024,0.5118305,0.5233845,0.49438006,0
MC1_39823,MC1,39823,670,0,0.5260418,0.5085873,0.5175317,0.49109703,0
MC1_73505,MC1,73505,148,29,0.5257589,0.52193046,0.5169832,0.5181645,1
MC1_26050,MC1,26050,656,0,0.5254818,0.5083961,0.5164359,0.49127045,0
MC1_125473,MC1,125473,670,0,0.52274865,0.505264,0.51102716,0.4877818,0
MC1_59963,MC1,59963,670,0,0.5225723,0.50512356,0.5106594,0.48762757,0
MC1_42880,MC1,42880,670,0,0.525167,0.50817925,0.51581424,0.49521258,0
MC1_192352,MC1,192352,670,0,0.51744276,0.49994627,0.5003891,0.482477,0
MC1_170070,MC1,170070,670,0,0.52860564,0.5124423,0.5228756,0.4954522,0
MC1_56521,MC1,56521,670,0,0.5255576,0.51071155,0.5165397,0.49462694,0
MC1_97967,MC1,97967,670,0,0.51744264,0.49994645,0.50038695,0.4824746,0
MC1_115974,MC1,115974,670,0,0.5221835,0.50469595,0.5098971,0.48721236,0
MC1_137564,MC1,137564,670,0,0.5287898,0.51188326,0.52339137,0.49460363,0
MC1_57025,MC1,57025,670,0,0.6342887,0.5159842,0.52662426,0.49683088,0
MC1_144932,MC1,144932,670,0,0.52072775,0.5033346,0.50697476,0.48612592,0
MC1_173218,MC1,173218,670,0,0.5187558,0.501278,0.5030106,0.4838396,0
MC1_6801,MC1,6801,670,0,0.52800316,0.51135045,0.5214131,0.4985897,0
MC1_134668,MC1,134668,670,0,0.52607507,0.50862736,0.51759505,0.49117324,0
MC1_167553,MC1,167553,670,0,0.52597404,0.50916696,0.51739526,0.4927086,0
MC1_51839,MC1,51839,656,0,0.64325017,0.5092629,9.123945e-13,0.4989915,0
MC1_149697,MC1,149697,670,0,0.52203965,0.5066245,0.5096047,0.49090752,0
MC1_39159,MC1,39159,670,0,0.5273873,0.50993776,0.52007836,0.4924401,0
MC1_155925,MC1,155925,670,0,0.60992223,0.5149484,0.52581835,0.49635413,0
MC1_85622,MC1,85622,670,0,0.5204478,0.5029662,0.50641507,0.48551401,0
MC1_19618,MC1,19618,595,30,0.5211206,0.5056764,0.50775534,0.4903671,1
MC1_116709,MC1,116709,670,0,0.5182176,0.5008094,0.5019385,0.4834578,0
MC1_117827,MC1,117827,670,0,0.53343916,0.51277375,0.52418286,0.49530575,0
MC1_164179,MC1,164179,670,0,0.61416346,0.5117973,2.7895295e-08,0.49764436,0
MC1_130025,MC1,130025,670,0,0.5207223,0.5032492,0.506968,0.48587558,0
MC1_99396,MC1,99396,670,0,0.5206008,0.50317043,0.5067231,0.48622036,0
MC1_80036,MC1,80036,670,0,0.60976243,0.51492935,0.5258179,0.4963147,0
MC1_169155,MC1,169155,670,0,0.6128503,0.51504934,0.5258989,0.4963919,0
MC1_39898,MC1,39898,93,28,0.523552,0.52108246,0.51265126,0.51879674,1
MC1_47961,MC1,47961,670,0,0.52840203,0.5117811,0.5223239,0.49655685,0
MC1_8765,MC1,8765,670,0,0.5272744,0.5098337,0.5199337,0.49238732,0
MC1_130425,MC1,130425,670,0,0.6430651,0.5178528,0.5090643,0.49719697,0
MC1_153457,MC1,153457,670,0,0.51540387,0.4979094,0.4963018,0.4804515,0
MC1_106670,MC1,106670,430,30,0.5286819,0.51799613,0.52316195,0.5067947,1
MC1_111967,MC1,111967,670,0,0.5183225,0.5008513,0.50215036,0.48343998,0
MC1_29738,MC1,29738,670,0,0.52329046,0.5058137,0.512116,0.4883327,0
MC1_107096,MC1,107096,670,0,0.5207252,0.5032399,0.5069727,0.48576164,0
MC1_112337,MC1,112337,670,0,0.53638446,0.51298094,0.52397597,0.4956641,0
MC1_131621,MC1,131621,462,29,0.52042073,0.5083736,0.50636727,0.496368,1
MC1_159549,MC1,159549,575,30,0.52072453,0.5057467,0.5069724,0.4908214,1
MC1_1637,MC1,1637,670,0,0.52823406,0.51108044,0.5220163,0.4935872,0
MC1_26861,MC1,26861,670,0,0.6432826,0.5104284,2.206192e-14,0.49781996,0
MC1_83988,MC1,83988,524,0,0.52036095,0.507141,0.50624514,0.4945923,0
MC1_114847,MC1,114847,670,0,0.6378459,0.51712126,0.52692115,0.4971859,0
MC1_194252,MC1,194252,571,0,0.52474797,0.5099138,0.5149978,0.49510843,0
MC1_85448,MC1,85448,670,0,0.526059,0.50860894,0.5175617,0.49119836,0
MC1_161641,MC1,161641,670,0,0.5806592,0.5139445,0.52503455,0.49596605,0
MC1_19905,MC1,19905,670,0,0.60752296,0.51499754,0.5257642,0.49827558,0
MC1_135819,MC1,135819,670,0,0.6432826,0.5104984,2.206192e-14,0.49818853,0
MC1_5154,MC1,5154,670,0,0.52548873,0.50802004,0.5164601,0.49053112,0
MC1_52757,MC1,52757,670,0,0.5829879,0.51404595,0.52513057,0.49600682,0
MC1_33114,MC1,33114,670,0,0.5203675,0.50287473,0.50625825,0.48539427,0
MC1_35629,MC1,35629,670,0,0.5259273,0.5085257,0.51731336,0.49111852,0
MC1_40475,MC1,40475,670,0,0.64245224,0.5067634,4.803043e-27,0.49806878,0
MC1_89785,MC1,89785,670,0,0.5291265,0.5124481,0.52396566,0.495211,0
MC1_125869,MC1,125869,670,0,0.527417,0.5126933,0.52021503,0.49735287,0
MC1_13174,MC1,13174,670,0,0.5207274,0.50521356,0.506977,0.49543124,0
MC1_163409,MC1,163409,481,30,0.5234941,0.5109526,0.51253164,0.49840164,1
MC1_114616,MC1,114616,656,0,0.5227443,0.5056853,0.5110184,0.48871925,0
MC1_25115,MC1,25115,670,0,0.52577174,0.5085851,0.51700467,0.49141693,0
MC1_86148,MC1,86148,670,0,0.64569944,0.508898,1.13045336e-13,0.49828908,0
MC1_23814,MC1,23814,670,0,0.52905273,0.51232606,0.5238818,0.4948882,0
MC1_138052,MC1,138052,666,26,0.52802277,0.5111505,0.52144843,0.4940106,1
MC1_193490,MC1,193490,670,0,0.52607155,0.5086159,0.5175887,0.49112457,0
MC1_151980,MC1,151980,670,0,0.63500416,0.5159745,0.52674717,0.49659154,0
MC1_133912,MC1,133912,670,0,0.6421573,0.5177981,0.51450217,0.4971562,0
MC1_128003,MC1,128003,670,0,0.52092665,0.50346,0.50737566,0.48601893,0
MC1_152648,MC1,152648,670,0,0.5792957,0.5140812,0.52500576,0.49596488,0
MC1_129444,MC1,129444,670,0,0.52330244,0.505871,0.5121206,0.4884223,0
MC1_7246,MC1,7246,670,0,0.5218906,0.50439584,0.5092997,0.48691282,0
MC1_60595,MC1,60595,670,0,0.638275,0.5167858,0.52695215,0.4976041,0
MC1_141155,MC1,141155,670,0,0.5246875,0.50834185,0.51487637,0.4914189,0
MC1_73323,MC1,73323,670,0,0.5280796,0.51170886,0.5216142,0.49438506,0
MC1_103766,MC1,103766,670,0,0.53293717,0.51277345,0.52418387,0.4953043,0
MC1_168846,MC1,168846,670,0,0.52034813,0.5028813,0.5062119,0.48544195,0
MC1_143800,MC1,143800,670,0,0.52682054,0.5093683,0.51896954,0.4918771,0
MC1_146386,MC1,146386,670,0,0.6433817,0.5134865,2.7258255e-07,0.49760264,0
MC1_123834,MC1,123834,670,0,0.52597976,0.50860417,0.5174083,0.49128053,0
MC1_165297,MC1,165297,670,0,0.52907944,0.51246417,0.52391064,0.49521586,0
MC1_115035,MC1,115035,670,0,0.5292761,0.5127414,0.5241094,0.49526387,0
MC1_23879,MC1,23879,670,0,0.64343977,0.51337504,1.554639e-07,0.49761048,0
MC1_38078,MC1,38078,670,0,0.52367234,0.50620127,0.5128854,0.48872164,0
MC1_161,MC1,161,670,0,0.52877504,0.5118364,0.5233682,0.49438477,0
MC1_73881,MC1,73881,670,0,0.6415831,0.50662065,2.3984763e-27,0.49812332,0
MC1_51262,MC1,51262,670,0,0.525115,0.5076616,0.5157123,0.49018165,0
MC1_122737,MC1,122737,670,0,0.5194911,0.5020414,0.50449145,0.4847934,0
MC1_38754,MC1,38754,670,0,0.528714,0.51520854,0.5232052,0.50109774,0
MC1_67698,MC1,67698,670,0,0.5291125,0.5124549,0.52395064,0.4952103,0
MC1_183225,MC1,183225,670,0,0.6431285,0.51773894,0.39374104,0.49768925,0
MC1_48460,MC1,48460,481,30,0.5235425,0.5110224,0.51262724,0.4984828,1
MC1_122188,MC1,122188,670,0,0.5153467,0.49794438,0.4961928,0.4807715,0
MC1_22952,MC1,22952,670,0,0.5269438,0.51085675,0.5192085,0.49367613,0
MC1_89100,MC1,89100,670,0,0.523262,0.50581974,0.5120663,0.48877665,0
MC1_24449,MC1,24449,670,0,0.5174844,0.49999377,0.50047493,0.4825236,0
MC1_22794,MC1,22794,670,0,0.52072674,0.50513715,0.5069768,0.49526638,0
MC1_199209,MC1,199209,670,0,0.64312875,0.5177343,0.3619803,0.4980788,0
MC1_197820,MC1,197820,670,0,0.5231388,0.5056491,0.5118044,0.48816058,0
MC1_74900,MC1,74900,670,0,0.52759767,0.5101442,0.52057433,0.49265337,0
MC1_176194,MC1,176194,616,30,0.52759385,0.51156604,0.52056134,0.49550515,1
MC1_36943,MC1,36943,670,0,0.5154052,0.49791214,0.49631324,0.48044977,0
MC1_166549,MC1,166549,670,0,0.52749294,0.5102356,0.5203272,0.49256805,0
MC1_131227,MC1,131227,670,0,0.5269486,0.510857,0.51921535,0.493678,0
MC1_15316,MC1,15316,670,0,0.5268104,0.509378,0.518948,0.49194992,0
MC1_159994,MC1,159994,538,0,0.63526845,0.51995325,0.526728,0.5038133,0
MC1_15011,MC1,15011,670,0,0.52639973,0.508974,0.518242,0.49154094,0
MC1_154848,MC1,154848,670,0,0.5276489,0.5102372,0.52067566,0.49340346,0
MC1_174665,MC1,174665,670,0,0.6090164,0.5149198,0.5258,0.4963443,0
MC1_135059,MC1,135059,670,0,0.0,0.0,0.0,0.0,0
MC1_67958,MC1,67958,670,0,0.5283924,0.51114464,0.522304,0.49364138,0
MC1_44347,MC1,44347,670,0,0.63861734,0.5160193,0.52673,0.49659443,0
MC1_150620,MC1,150620,635,0,0.5222082,0.5108497,0.5099349,0.49623725,0
MC1_177031,MC1,177031,670,0,0.6431769,0.51730216,0.5288277,0.4969492,0
MC1_150691,MC1,150691,670,0,0.5224726,0.50554705,0.51018935,0.48895547,0
MC1_117615,MC1,117615,670,0,0.5174932,0.5003131,0.5004928,0.4827645,0
MC1_185532,MC1,185532,670,0,0.5235491,0.5060788,0.5126466,0.48862326,0
MC1_189822,MC1,189822,670,0,0.5214666,0.50398207,0.5084502,0.4865011,0
MC1_149521,MC1,149521,670,0,0.52827585,0.51295924,0.5220079,0.503641,0
MC1_117409,MC1,117409,670,0,0.6425027,0.5172872,0.16707215,0.49729908,0
MC1_181539,MC1,181539,670,0,0.6428168,0.5120714,2.4955413e-10,0.49810025,0
MC1_68012,MC1,68012,670,0,0.52597904,0.50854987,0.5174086,0.49170402,0
MC1_132025,MC1,132025,470,17,0.52072465,0.5084686,0.50697225,0.49621937,1
MC1_182878,MC1,182878,670,0,0.64068764,0.5166051,0.5272303,0.4975308,0
MC1_184941,MC1,184941,670,0,0.52764916,0.51028484,0.5206747,0.49357405,0
MC1_19744,MC1,19744,670,0,0.5291125,0.5124217,0.52395064,0.4951316,0
MC1_95360,MC1,95360,670,0,0.58119345,0.51397157,0.5250471,0.4960115,0
MC1_174785,MC1,174785,670,0,0.51535916,0.49786946,0.496219,0.48062712,0
MC1_140815,MC1,140815,670,0,0.51535505,0.49719378,0.001701537,0.48074025,0
MC1_87135,MC1,87135,670,0,0.52072644,0.505136,0.5069743,0.49526286,0
MC1_171929,MC1,171929,670,0,0.5246818,0.5084595,0.5148633,0.49162048,0
MC1_128037,MC1,128037,670,0,0.6189509,0.5152755,0.52610326,0.49640447,0
MC1_143877,MC1,143877,656,0,0.5239434,0.5068354,0.5134193,0.48971945,0
MC1_61926,MC1,61926,670,0,0.518395,0.50078815,0.5022953,0.4832418,0
MC1_197165,MC1,197165,670,0,0.5219328,0.5044434,0.5093974,0.48695907,0
MC1_32231,MC1,32231,670,0,0.5219328,0.50444394,0.5093974,0.48695758,0
MC1_194747,MC1,194747,670,0,0.6432826,0.5104268,2.206192e-14,0.4978191,0
MC1_192447,MC1,192447,670,0,0.5253121,0.5078599,0.5160986,0.49036837,0
MC1_194037,MC1,194037,670,0,0.526399,0.50915956,0.5182423,0.4942927,0
MC1_89023,MC1,89023,670,0,0.51534003,0.49785092,0.4961569,0.480419,0
MC1_140511,MC1,140511,656,0,0.52467966,0.50880843,0.5148591,0.49234733,0
MC1_93726,MC1,93726,571,30,0.6073107,0.51765937,0.5257124,0.5016587,1
MC1_37272,MC1,37272,670,0,0.6142158,0.51510566,0.5259382,0.49661905,0
MC1_151102,MC1,151102,670,0,0.52745754,0.51225424,0.5202972,0.4964523,0
MC1_64640,MC1,64640,670,0,0.64321023,0.51783437,0.36977232,0.49761492,0
MC1_186307,MC1,186307,670,0,0.52547735,0.5080259,0.51642615,0.4905325,0
MC1_46776,MC1,46776,670,0,0.5261858,0.508761,0.5178118,0.4913322,0
MC1_164998,MC1,164998,647,30,0.52039105,0.503786,0.506321,0.48663282,1
MC1_55120,MC1,55120,489,15,0.5238429,0.5111389,0.5132148,0.49841526,1
MC1_109640,MC1,109640,670,0,0.5254576,0.50854653,0.5163284,0.49146846,0
MC1_157738,MC1,157738,670,0,0.515362,0.49799728,0.49622345,0.48315963,0
MC1_11948,MC1,11948,670,0,0.52088886,0.5034028,0.507301,0.4859236,0
MC1_185035,MC1,185035,669,0,0.5268086,0.50947875,0.51894516,0.4920904,0
MC1_25542,MC1,25542,670,0,0.52037424,0.5028858,0.50627506,0.4854091,0
MC1_66852,MC1,66852,670,0,0.5269353,0.50950855,0.5193004,0.49200118,0
MC1_32070,MC1,32070,670,0,0.52909255,0.51242757,0.523926,0.49504763,0
MC1_176717,MC1,176717,670,0,0.6182316,0.51524514,0.52606916,0.49639353,0
MC1_106090,MC1,106090,670,0,0.6433556,0.5172388,0.5287137,0.49692708,0
MC1_91574,MC1,91574,670,0,0.6481973,0.5176457,0.19900939,0.49771723,0
MC1_134232,MC1,134232,670,0,0.63915586,0.5166978,0.52710444,0.4971702,0
MC1_194700,MC1,194700,670,0,0.5282402,0.51108253,0.52202976,0.49359015,0
MC1_40011,MC1,40011,670,0,0.5202053,0.50271595,0.50593525,0.4852404,0
MC1_93507,MC1,93507,670,0,0.51748806,0.49999568,0.5004816,0.48252964,0
MC1_94608,MC1,94608,656,0,0.5232574,0.5062441,0.5120573,0.48934582,0
MC1_186183,MC1,186183,670,0,0.6430123,0.51015395,3.8246134e-15,0.49783185,0
MC1_133044,MC1,133044,335,30,0.52829224,0.5197404,0.5220588,0.5110093,1
MC1_184010,MC1,184010,670,0,0.5268169,0.509355,0.5189607,0.49185959,0
MC1_155119,MC1,155119,500,29,0.642642,0.5174544,3.5958908e-07,0.50650233,1
MC1_63232,MC1,63232,656,0,0.51536137,0.28657728,0.49622333,2.831651e-36,0
MC1_132963,MC1,132963,670,0,0.520798,0.5038662,0.5071068,0.48668355,0
MC1_174745,MC1,174745,653,26,0.5208855,0.50384575,0.5073009,0.486839,1
MC1_97757,MC1,97757,670,0,0.52801186,0.513528,0.5214486,0.4982664,0
MC1_93220,MC1,93220,670,0,0.51836854,0.50138193,0.50224674,0.48401248,0
MC1_132426,MC1,132426,656,0,0.5219814,0.5048738,0.5094939,0.48780835,0
MC1_11863,MC1,11863,670,0,0.5227936,0.5053172,0.51111513,0.4878376,0
MC1_173431,MC1,173431,258,0,0.5269638,0.5202806,0.5193339,0.513582,0
MC1_142577,MC1,142577,670,0,0.5267854,0.5099071,0.5190649,0.49243537,0
MC1_20147,MC1,20147,507,0,0.5203653,0.5071358,0.5062539,0.493956,0
MC1_59010,MC1,59010,231,0,0.5238351,0.5222637,0.5132071,0.52279913,0
MC1_71849,MC1,71849,670,0,0.52746964,0.5122661,0.52031237,0.4964611,0
MC1_92599,MC1,92599,670,0,0.5269524,0.5094978,0.51913226,0.49200335,0
MC1_95090,MC1,95090,670,0,0.5209549,0.50347096,0.5074184,0.48599106,0
MC1_159933,MC1,159933,578,0,0.52759665,0.51255316,0.5205638,0.49745077,0
MC1_142753,MC1,142753,670,0,0.5254672,0.5080177,0.5164159,0.4905349,0
MC1_44028,MC1,44028,589,0,0.52197856,0.5084389,0.50948215,0.49506488,0
MC1_159189,MC1,159189,670,0,0.64323837,0.51730573,0.52884525,0.49693567,0
MC1_97673,MC1,97673,522,29,0.6357206,0.5204264,0.5267553,0.5043819,1
MC1_21688,MC1,21688,670,0,0.5253449,0.5078908,0.5161449,0.49039817,0
MC1_109628,MC1,109628,670,0,0.5254039,0.5088263,0.5162585,0.49178287,0
MC1_119036,MC1,119036,670,0,0.51744044,0.49999446,0.5003826,0.48302022,0
MC1_70944,MC1,70944,670,0,0.52431214,0.5068495,0.5141391,0.48938185,0
MC1_11348,MC1,11348,670,0,0.5184798,0.50100124,0.5024795,0.48354062,0
MC1_116282,MC1,116282,670,0,0.5279091,0.5104776,0.5212009,0.4929868,0
MC1_7937,MC1,7937,670,0,0.644364,0.51411647,2.7597298e-06,0.4975831,0
MC1_164046,MC1,164046,670,0,0.5269438,0.5108678,0.5192085,0.49368984,0
MC1_11500,MC1,11500,608,30,0.52878743,0.5134515,0.52338845,0.4975787,1
MC1_174497,MC1,174497,670,0,0.5280529,0.5107762,0.52154845,0.493283,0
MC1_6124,MC1,6124,670,0,0.5180762,0.5006204,0.50165135,0.4837185,0
MC1_71054,MC1,71054,670,0,0.5283989,0.51146346,0.52254933,0.493978,0
MC1_170131,MC1,170131,670,0,0.52642936,0.50903535,0.51829654,0.4929569,0
MC1_83967,MC1,83967,670,0,0.528392,0.5111507,0.52230585,0.49364778,0
MC1_124041,MC1,124041,670,0,0.5275749,0.5101211,0.5205314,0.49263117,0
MC1_32442,MC1,32442,599,0,0.52316886,0.50755626,0.5118289,0.4919072,0
MC1_100124,MC1,100124,670,0,0.5250904,0.5076375,0.515666,0.4901529,0
MC1_153883,MC1,153883,670,0,0.5217908,0.50505453,0.5091092,0.48796225,0
MC1_75237,MC1,75237,670,0,0.5233204,0.5058469,0.512184,0.48841193,0
MC1_83074,MC1,83074,670,0,0.5227857,0.50530463,0.51110154,0.48782322,0
MC1_157254,MC1,157254,670,0,0.5203744,0.5036669,0.5062765,0.48754445,0
MC1_199428,MC1,199428,670,0,0.61693406,0.5152068,0.52604264,0.49640918,0
MC1_169035,MC1,169035,670,0,0.5231503,0.5056719,0.5118265,0.48821625,0
MC1_192353,MC1,192353,670,0,0.517442,0.49994403,0.50038683,0.48247448,0
MC1_44545,MC1,44545,670,0,0.51849973,0.50101066,0.5025118,0.4835376,0
MC1_54429,MC1,54429,670,0,0.64334905,0.5159998,0.0021565794,0.49762288,0
MC1_160622,MC1,160622,626,0,0.52609074,0.50979185,0.51762563,0.49343476,0
MC1_1271,MC1,1271,507,0,0.52036315,0.5071319,0.5062495,0.49390802,0
MC1_33649,MC1,33649,670,0,0.5247321,0.50731397,0.51496315,0.48990533,0
MC1_47403,MC1,47403,670,0,0.64279425,0.51727647,0.5287966,0.49694833,0
MC1_134063,MC1,134063,670,0,0.51850665,0.50104916,0.50252616,0.48361623,0
MC1_137394,MC1,137394,670,0,0.52613646,0.5086938,0.51771355,0.49123925,0
MC1_15991,MC1,15991,670,0,0.64321023,0.51387733,1.3547512e-06,0.49757954,0
MC1_107824,MC1,107824,670,0,0.51542544,0.49796894,0.49634144,0.4807136,0
MC1_151302,MC1,151302,670,0,0.6430664,0.5172973,0.52883863,0.4969446,0
MC1_174258,MC1,174258,670,0,0.5276534,0.5102491,0.5206829,0.49357435,0
MC1_126069,MC1,126069,670,0,0.52910185,0.513012,0.52392834,0.49633655,0
MC1_95716,MC1,95716,656,0,0.5223246,0.50522095,0.5101707,0.4881283,0
MC1_45151,MC1,45151,498,29,0.522409,0.50944877,0.510339,0.49656478,1
MC1_71991,MC1,71991,670,0,0.52342093,0.50593936,0.51238525,0.4884575,0
MC1_12988,MC1,12988,626,29,0.5290939,0.51365113,0.5239237,0.49768823,1
MC1_149900,MC1,149900,670,0,0.6436059,0.5064788,2.5311696e-28,0.49824393,0
MC1_36562,MC1,36562,670,0,0.6422785,0.5174098,0.23748286,0.4972858,0
MC1_88786,MC1,88786,588,0,0.52805686,0.51293826,0.5215598,0.4975727,0
MC1_19339,MC1,19339,670,0,0.52875024,0.51180714,0.5233106,0.49432173,0
