drive_id,model,disk_id,window_date,probability,label
MA2_28737,MA2,28737,2019-10-19,0.36393952,0
MA2_28809,MA2,28809,2019-05-03,0.35813528,0
MA2_2885,MA2,2885,2019-05-03,0.32514775,0
MA2_28904,MA2,28904,2019-01-30,0.35012516,0
MA2_28934,MA2,28934,2019-05-02,0.42977253,0
MA2_29128,MA2,29128,2019-10-26,0.38635692,0
MA2_29184,MA2,29184,2019-12-01,0.38561788,0
MA2_29523,MA2,29523,2019-12-01,0.3491846,0
MA2_29902,MA2,29902,2019-05-02,0.36659598,0
MA2_30237,MA2,30237,2019-12-01,0.34557375,0
MA2_30350,MA2,30350,2019-12-01,0.36260173,0
MA2_3057,MA2,3057,2019-12-01,0.34438047,0
MA2_3084,MA2,3084,2019-05-03,0.354901,0
MA2_30898,MA2,30898,2019-04-26,0.39060637,0
MA2_30914,MA2,30914,2019-11-25,0.37211698,0
MA2_31006,MA2,31006,2019-03-25,0.33729717,0
MA2_31191,MA2,31191,2018-12-11,0.4145282,0
MA2_31243,MA2,31243,2019-12-01,0.38135198,0
MA2_31365,MA2,31365,2019-05-01,0.35937163,0
MA2_31636,MA2,31636,2019-12-01,0.348173,0
MA2_31784,MA2,31784,2019-12-01,0.37641564,0
MA2_31792,MA2,31792,2019-10-26,0.3344326,0
MA2_3181,MA2,3181,2019-10-26,0.3729973,0
MA2_31871,MA2,31871,2019-10-26,0.3602233,0
MA2_3193,MA2,3193,2019-12-01,0.3540951,0
MA2_32217,MA2,32217,2019-12-01,0.34800467,0
MA2_32250,MA2,32250,2019-12-01,0.3370107,0
MA2_32257,MA2,32257,2019-12-01,0.37618804,0
MA2_323,MA2,323,2019-12-01,0.3471995,0
MA2_32348,MA2,32348,2018-12-31,0.3367451,0
MA2_32401,MA2,32401,2019-10-26,0.34822443,0
MA2_32490,MA2,32490,2019-05-12,0.35247985,0
MA2_32600,MA2,32600,2019-12-01,0.360278,0
MA2_32690,MA2,32690,2019-12-01,0.3504724,0
MA2_33048,MA2,33048,2019-12-01,0.34557074,0
MA2_33069,MA2,33069,2019-12-01,0.360326,0
MA2_33153,MA2,33153,2019-10-26,0.4297657,0
MA2_33450,MA2,33450,2019-10-26,0.35741988,0
MA2_33548,MA2,33548,2019-12-01,0.36852816,0
MA2_33878,MA2,33878,2019-05-04,0.4294091,0
MA2_33998,MA2,33998,2018-12-22,0.3456504,0
MA2_34112,MA2,34112,2019-12-01,0.35286587,0
MA2_34257,MA2,34257,2019-12-01,0.394142,0
MA2_34360,MA2,34360,2019-12-01,0.3451754,0
MA2_34435,MA2,34435,2019-11-30,0.36107156,0
MA2_34477,MA2,34477,2019-11-16,0.34803724,0
MA2_3453,MA2,3453,2019-02-11,0.34067184,0
MA2_34537,MA2,34537,2019-12-01,0.348415,0
MA2_34552,MA2,34552,2019-10-26,0.33057612,0
MA2_34670,MA2,34670,2019-02-28,0.3413067,0
MA2_34706,MA2,34706,2019-12-01,0.37255964,0
MA2_34743,MA2,34743,2019-05-04,0.41837567,0
MA2_3477,MA2,3477,2019-12-01,0.33207014,0
MA2_34865,MA2,34865,2018-12-18,0.3683243,0
MA2_34873,MA2,34873,2018-12-18,0.3613811,0
MA2_35365,MA2,35365,2019-12-01,0.33842915,0
MA2_35378,MA2,35378,2019-10-25,0.32922852,0
MA2_35386,MA2,35386,2019-12-01,0.3592833,0
MA2_35506,MA2,35506,2018-11-18,0.3600802,0
MA2_35841,MA2,35841,2019-02-05,0.36052772,0
MA2_36283,MA2,36283,2019-12-01,0.36654153,0
MA2_36367,MA2,36367,2019-12-01,0.3455744,0
MA2_36375,MA2,36375,2019-12-01,0.34557375,0
MA2_36432,MA2,36432,2019-10-22,0.35782996,0
MA2_36528,MA2,36528,2019-12-01,0.38021308,0
MA2_36544,MA2,36544,2019-12-01,0.3393222,0
MA2_36744,MA2,36744,2019-12-01,0.34259677,0
MA2_36777,MA2,36777,2019-12-01,0.33568043,0
MA2_36788,MA2,36788,2019-10-26,0.3506936,0
MA2_369,MA2,369,2019-12-01,0.37139195,0
MA2_37195,MA2,37195,2019-12-01,0.37778988,0
MA2_37216,MA2,37216,2019-11-03,0.43594608,0
MA2_3723,MA2,3723,2019-12-01,0.37163264,0
MA2_37399,MA2,37399,2018-12-31,0.33377987,0
MA2_3748,MA2,3748,2019-12-01,0.39478648,0
MA2_37538,MA2,37538,2019-10-26,0.45890695,0
MA2_38109,MA2,38109,2019-12-01,0.39364526,0
MA2_38265,MA2,38265,2019-05-04,0.4131633,0
MA2_38351,MA2,38351,2018-12-30,0.33973366,0
MA2_39195,MA2,39195,2019-04-30,0.35662162,0
MA2_39696,MA2,39696,2018-12-22,0.3512298,0
MA2_40115,MA2,40115,2019-10-26,0.35672557,0
MA2_40123,MA2,40123,2019-01-28,0.3711692,0
MA2_40133,MA2,40133,2019-11-24,0.35764435,0
MA2_40241,MA2,40241,2019-05-03,0.39348528,0
MA2_40292,MA2,40292,2019-10-26,0.3644667,0
MA2_40605,MA2,40605,2019-12-01,0.35926372,0
MA2_40973,MA2,40973,2019-12-01,0.33639228,0
MA2_41024,MA2,41024,2019-12-01,0.32906875,0
MA2_41050,MA2,41050,2019-10-26,0.36681268,0
MA2_41294,MA2,41294,2019-12-01,0.3503754,0
MA2_41412,MA2,41412,2018-09-21,0.38187075,0
MA2_41751,MA2,41751,2019-11-17,0.35946262,0
MA2_41886,MA2,41886,2019-02-11,0.34073475,0
MA2_42,MA2,42,2019-04-27,0.3424737,0
MA2_42047,MA2,42047,2019-12-01,0.3488744,0
MA2_4252,MA2,4252,2019-12-01,0.3607155,0
MA2_4263,MA2,4263,2019-12-01,0.40502745,0
MA2_4280,MA2,4280,2019-12-01,0.34444177,0
MA2_42814,MA2,42814,2019-11-29,0.3445005,0
MA2_42947,MA2,42947,2019-05-21,0.35601127,0
MA2_4309,MA2,4309,2019-10-19,0.35907128,0
MA2_43102,MA2,43102,2019-05-17,0.36236328,0
MA2_43361,MA2,43361,2019-11-17,0.34943733,0
MA2_43570,MA2,43570,2018-07-10,0.38015822,0
MA2_43648,MA2,43648,2019-12-01,0.34472147,0
MA2_43744,MA2,43744,2019-07-01,0.3678902,0
MA2_43863,MA2,43863,2019-12-01,0.35548833,0
MA2_44003,MA2,44003,2019-11-25,0.36474687,0
MA2_44058,MA2,44058,2019-12-01,0.3319975,0
MA2_44134,MA2,44134,2019-01-27,0.3319629,0
MA2_44140,MA2,44140,2019-01-27,0.3319635,0
MA2_44242,MA2,44242,2019-12-01,0.40682343,0
MA2_44315,MA2,44315,2019-05-12,0.35031405,0
MA2_44544,MA2,44544,2019-10-26,0.33040717,0
MA2_44585,MA2,44585,2019-12-01,0.33433327,0
MA2_44606,MA2,44606,2019-05-02,0.48882002,0
MA2_44927,MA2,44927,2019-10-26,0.35872796,0
MA2_45062,MA2,45062,2019-05-02,0.35941303,0
MA2_45281,MA2,45281,2019-12-01,0.3499037,0
MA2_45647,MA2,45647,2019-12-01,0.3529491,0
MA2_45696,MA2,45696,2018-12-22,0.35849196,0
MA2_4577,MA2,4577,2019-12-01,0.32565007,0
MA2_45966,MA2,45966,2019-12-01,0.3824179,0
MA2_46002,MA2,46002,2019-10-11,0.35900685,0
MA2_46264,MA2,46264,2019-06-21,0.36498892,0
MA2_46313,MA2,46313,2019-12-01,0.34524316,0
MA2_46361,MA2,46361,2019-05-01,0.35219118,0
MA2_4646,MA2,4646,2019-10-26,0.36467287,0
MA2_4684,MA2,4684,2019-10-26,0.34904313,0
MA2_46916,MA2,46916,2018-12-28,0.38866076,0
MA2_47235,MA2,47235,2019-11-24,0.36417416,0
MA2_47302,MA2,47302,2019-10-26,0.35838008,0
MA2_47334,MA2,47334,2019-12-01,0.37110895,0
MA2_47440,MA2,47440,2019-07-28,0.35200968,0
MA2_47582,MA2,47582,2019-11-17,0.37797645,0
MA2_47642,MA2,47642,2019-10-26,0.3632334,0
MA2_47819,MA2,47819,2019-10-26,0.38455766,0
MA2_48004,MA2,48004,2019-12-01,0.35548908,0
MA2_48123,MA2,48123,2019-12-01,0.33636683,0
MA2_48387,MA2,48387,2019-10-26,0.35982206,0
MA2_48511,MA2,48511,2019-03-03,0.34576294,0
MA2_48571,MA2,48571,2019-12-01,0.3586081,0
MA2_48785,MA2,48785,2019-12-01,0.36858287,0
MA2_4882,MA2,4882,2019-05-24,0.34484252,0
MA2_48857,MA2,48857,2019-12-01,0.33397245,0
MA2_49438,MA2,49438,2019-12-01,0.3480556,0
MA2_4952,MA2,4952,2019-12-01,0.3349005,0
MA2_49632,MA2,49632,2019-12-01,0.35100505,0
MA2_49839,MA2,49839,2019-10-26,0.35048538,0
MA2_49934,MA2,49934,2019-10-26,0.35372993,0
MA2_50550,MA2,50550,2019-12-01,0.37310973,0
MA2_50734,MA2,50734,2018-09-22,0.38889945,0
MA2_50793,MA2,50793,2019-10-26,0.34272367,0
MA2_50901,MA2,50901,2019-12-01,0.36489412,0
MA2_51071,MA2,51071,2019-10-26,0.35871932,0
MA2_51436,MA2,51436,2019-05-04,0.35655585,0
MA2_5145,MA2,5145,2019-12-01,0.42750093,0
MA2_5160,MA2,5160,2019-12-01,0.5146546,0
MA2_5166,MA2,5166,2019-12-01,0.35844138,0
MA2_51663,MA2,51663,2019-07-29,0.34887323,0
MA2_5180,MA2,5180,2019-12-01,0.3653554,0
MA2_51820,MA2,51820,2018-09-21,0.40339017,0
MA2_51846,MA2,51846,2019-10-26,0.36686778,0
MA2_5192,MA2,5192,2019-10-11,0.35588858,0
MA2_51975,MA2,51975,2019-12-01,0.3874171,0
MA2_52274,MA2,52274,2019-11-17,0.34806773,0
MA2_5233,MA2,5233,2019-10-26,0.3531518,0
MA2_52374,MA2,52374,2019-10-26,0.34180295,0
MA2_52447,MA2,52447,2019-12-01,0.35406256,0
MA2_52463,MA2,52463,2019-06-04,0.49565044,0
MA2_5254,MA2,5254,2019-12-01,0.3507712,0
MA2_52553,MA2,52553,2019-10-11,0.34710643,0
MA2_52863,MA2,52863,2019-12-01,0.33353987,0
MA2_52954,MA2,52954,2019-12-01,0.35598728,0
MA2_52961,MA2,52961,2018-10-24,0.33982658,0
MA2_53110,MA2,53110,2019-09-11,0.35377404,0
MA2_5317,MA2,5317,2019-12-01,0.33879158,0
MA2_53557,MA2,53557,2019-10-18,0.33372608,0
MA2_53659,MA2,53659,2019-12-01,0.35685423,0
MA2_54126,MA2,54126,2019-12-01,0.36048412,0
MA2_54241,MA2,54241,2019-12-01,0.3382718,0
MA2_5433,MA2,5433,2019-12-01,0.3480463,0
MA2_54331,MA2,54331,2019-06-22,0.35552922,0
MA2_54340,MA2,54340,2019-11-17,0.35043114,0
MA2_54425,MA2,54425,2019-11-17,0.47921234,0
MA2_54481,MA2,54481,2019-10-26,0.4104566,0
MA2_54527,MA2,54527,2019-09-07,0.3438101,0
MA2_54775,MA2,54775,2019-12-01,0.3483121,0
MA2_55063,MA2,55063,2019-10-26,0.33140206,0
MA2_55066,MA2,55066,2019-12-01,0.39342642,0
MA2_55071,MA2,55071,2019-12-01,0.39413497,0
MA2_55334,MA2,55334,2019-12-01,0.3603063,0
MA2_55388,MA2,55388,2019-12-01,0.3439108,0
MA2_5539,MA2,5539,2019-12-01,0.3568835,0
MA2_55394,MA2,55394,2018-10-30,0.3875449,0
MA2_55817,MA2,55817,2019-10-26,0.33940807,0
MA2_56152,MA2,56152,2019-11-17,0.38373512,0
MA2_5618,MA2,5618,2019-12-01,0.36456722,0
MA2_56397,MA2,56397,2019-10-26,0.38423452,0
MA2_56501,MA2,56501,2019-12-01,0.3285628,0
MA2_56749,MA2,56749,2019-07-23,0.37651426,0
MA2_56828,MA2,56828,2019-05-10,0.38341212,0
MA2_56888,MA2,56888,2019-02-26,0.36032212,0
MA2_56959,MA2,56959,2019-07-16,0.37197796,0
MA2_57004,MA2,57004,2019-10-31,0.33374408,0
MA2_57010,MA2,57010,2019-12-01,0.3398654,0
MA2_5706,MA2,5706,2019-11-24,0.37499306,0
MA2_57529,MA2,57529,2019-12-01,0.35064718,0
MA2_57704,MA2,57704,2019-01-27,0.3378995,0
MA2_5776,MA2,5776,2019-05-01,0.35942152,0
MA2_57828,MA2,57828,2019-01-25,0.3451899,0
MA2_58438,MA2,58438,2019-10-26,0.35590383,0
MA2_58498,MA2,58498,2019-02-26,0.34829348,0
MA2_5858,MA2,5858,2019-10-26,0.35607347,0
MA2_58824,MA2,58824,2019-12-01,0.35360935,0
MA2_58968,MA2,58968,2019-12-01,0.33697966,0
MA2_5904,MA2,5904,2019-05-03,0.35439885,0
MA2_59275,MA2,59275,2019-12-01,0.33100608,0
MA2_59632,MA2,59632,2019-12-01,0.33681068,0
MA2_59662,MA2,59662,2019-12-01,0.3303933,0
MA2_5981,MA2,5981,2019-04-02,0.36646214,0
MA2_60048,MA2,60048,2019-12-01,0.353157,0
MA2_60124,MA2,60124,2019-08-27,0.33868685,0
MA2_60316,MA2,60316,2019-12-01,0.3454573,0
MA2_60542,MA2,60542,2019-10-26,0.35390794,0
MA2_60732,MA2,60732,2019-05-02,0.37141755,0
MA2_60831,MA2,60831,2019-10-26,0.34318122,0
MA2_60906,MA2,60906,2019-12-01,0.3552083,0
MA2_61220,MA2,61220,2019-10-26,0.3628854,0
MA2_6125,MA2,6125,2019-12-01,0.3392776,0
MA2_61362,MA2,61362,2018-10-01,0.3854125,0
MA2_61470,MA2,61470,2019-12-01,0.33575684,0
MA2_61821,MA2,61821,2018-11-03,0.3894654,0
MA2_61826,MA2,61826,2018-11-03,0.38860294,0
MA2_61981,MA2,61981,2019-12-01,0.36071318,0
MA2_61990,MA2,61990,2019-01-27,0.3532458,0
MA2_62092,MA2,62092,2019-12-01,0.35935703,0
MA2_62187,MA2,62187,2018-04-13,0.4124475,0
MA2_62193,MA2,62193,2019-12-01,0.35097963,0
MA2_6239,MA2,6239,2019-12-01,0.3465879,0
MA2_6245,MA2,6245,2019-12-01,0.3333093,0
MA2_62527,MA2,62527,2019-12-01,0.3594031,0
MA2_62685,MA2,62685,2019-01-08,0.39668867,1
MA2_62829,MA2,62829,2019-12-01,0.3294381,0
MA2_63028,MA2,63028,2019-10-26,0.34855542,0
MA2_63192,MA2,63192,2019-11-27,0.34646285,0
MA2_63199,MA2,63199,2019-04-14,0.35268894,0
MA2_63291,MA2,63291,2019-09-24,0.36839262,0
MA2_63356,MA2,63356,2019-11-17,0.3467432,0
MA2_63394,MA2,63394,2019-05-04,0.4051211,0
MA2_63449,MA2,63449,2019-10-26,0.35276163,0
MA2_6349,MA2,6349,2019-12-01,0.33445847,0
MA2_63540,MA2,63540,2019-10-26,0.3682605,0
MA2_63721,MA2,63721,2018-09-02,0.38642272,0
MA2_63786,MA2,63786,2019-03-16,0.33715504,0
MA2_64172,MA2,64172,2019-12-01,0.33293834,0
MA2_64344,MA2,64344,2019-10-26,0.35323256,0
MA2_64499,MA2,64499,2019-02-26,0.33737466,0
MA2_64578,MA2,64578,2019-12-01,0.37574488,0
MA2_64600,MA2,64600,2019-04-27,0.33638534,0
MA2_6469,MA2,6469,2019-12-01,0.35950372,0
MA2_64776,MA2,64776,2019-12-01,0.34223586,0
MA2_64832,MA2,64832,2019-10-26,0.36320642,0
MA2_64860,MA2,64860,2019-04-30,0.3565401,0
MA2_65026,MA2,65026,2019-09-24,0.3587724,0
MA2_65290,MA2,65290,2019-10-29,0.37205058,0
MA2_65741,MA2,65741,2019-12-01,0.3565248,0
MA2_65870,MA2,65870,2019-12-01,0.34897286,0
MA2_66062,MA2,66062,2019-12-01,0.32510123,0
MA2_66093,MA2,66093,2019-02-17,0.3483507,0
MA2_66252,MA2,66252,2019-10-26,0.35330653,0
MA2_66297,MA2,66297,2019-12-01,0.35690725,0
MA2_66475,MA2,66475,2019-11-24,0.36657834,0
MA2_66817,MA2,66817,2019-12-01,0.36385626,0
MA2_66924,MA2,66924,2019-05-12,0.3534859,0
MA2_66946,MA2,66946,2018-10-07,0.39117527,0
MA2_66953,MA2,66953,2018-10-07,0.39380592,0
MA2_67108,MA2,67108,2019-08-03,0.33674788,0
MA2_67272,MA2,67272,2019-01-27,0.45622176,0
MA2_67387,MA2,67387,2019-12-01,0.42987508,0
MA2_67494,MA2,67494,2019-12-01,0.32353565,0
MA2_67663,MA2,67663,2019-10-26,0.35582638,0
MA2_67877,MA2,67877,2019-12-01,0.36186436,0
MA2_67882,MA2,67882,2019-11-17,0.36374715,0
MA2_67898,MA2,67898,2019-10-26,0.36189315,0
MA2_67989,MA2,67989,2019-11-17,0.3514907,0
MA2_68028,MA2,68028,2019-10-26,0.42781916,0
MA2_68261,MA2,68261,2019-12-01,0.3393097,0
MA2_68588,MA2,68588,2019-08-26,0.34789684,0
MA2_69269,MA2,69269,2019-12-01,0.36499414,0
MA2_69394,MA2,69394,2019-12-01,0.3692669,0
MA2_69430,MA2,69430,2019-12-01,0.3693865,0
MA2_69658,MA2,69658,2018-06-08,0.35705113,0
MA2_69854,MA2,69854,2019-09-24,0.3918958,0
MA2_70097,MA2,70097,2019-12-01,0.34862506,0
MA2_70135,MA2,70135,2019-02-15,0.34810472,0
MA2_7024,MA2,7024,2019-10-26,0.34873202,0
MA2_70241,MA2,70241,2019-05-01,0.48722956,0
MA2_70546,MA2,70546,2019-12-01,0.3723445,0
MA2_70559,MA2,70559,2019-12-01,0.34557214,0
MA2_70607,MA2,70607,2019-05-01,0.36176947,0
MA2_70653,MA2,70653,2019-12-01,0.34455448,0
MA2_70683,MA2,70683,2019-12-01,0.3434707,0
MA2_70721,MA2,70721,2019-12-01,0.36413914,0
MA2_71011,MA2,71011,2019-02-15,0.34595552,0
MA2_71043,MA2,71043,2018-12-30,0.39724717,0
MA2_7123,MA2,7123,2019-10-25,0.34920835,0
MA2_71594,MA2,71594,2019-12-01,0.3410316,0
MA2_71617,MA2,71617,2019-12-01,0.33924094,0
MA2_7183,MA2,7183,2019-11-17,0.35741323,0
MA2_71954,MA2,71954,2019-05-04,0.37396473,0
MA2_72188,MA2,72188,2019-12-01,0.366277,0
MA2_72205,MA2,72205,2019-11-19,0.3696405,0
MA2_72495,MA2,72495,2019-12-01,0.40299687,0
MA2_72521,MA2,72521,2019-12-01,0.33751667,0
MA2_72680,MA2,72680,2019-12-01,0.35610557,0
MA2_72807,MA2,72807,2019-12-01,0.44560176,0
MA2_73028,MA2,73028,2019-05-03,0.3521776,0
MA2_73036,MA2,73036,2019-01-28,0.35735103,0
MA2_73213,MA2,73213,2018-12-04,0.36701772,0
MA2_73255,MA2,73255,2019-10-26,0.36089024,0
MA2_73342,MA2,73342,2019-10-26,0.36586508,0
MA2_73597,MA2,73597,2019-02-12,0.37934855,0
MA2_73731,MA2,73731,2019-12-01,0.345575,0
MA2_73737,MA2,73737,2019-12-01,0.5182327,0
MA2_73875,MA2,73875,2019-12-01,0.3488288,0
MA2_7396,MA2,7396,2019-10-26,0.33946216,0
MA2_74231,MA2,74231,2019-12-01,0.34053317,0
MA2_74798,MA2,74798,2019-12-01,0.34985554,0
MA2_74911,MA2,74911,2019-12-01,0.34557325,0
MA2_74955,MA2,74955,2019-12-01,0.3452204,0
MA2_7508,MA2,7508,2019-12-01,0.3435422,0
MA2_75277,MA2,75277,2019-11-02,0.34354845,0
MA2_75507,MA2,75507,2019-10-26,0.35360053,0
MA2_75600,MA2,75600,2019-12-01,0.34403613,0
MA2_75765,MA2,75765,2019-10-26,0.37393212,0
MA2_75844,MA2,75844,2019-04-25,0.4383147,0
MA2_75861,MA2,75861,2019-12-01,0.34694797,0
MA2_7591,MA2,7591,2019-05-02,0.36181816,0
MA2_7641,MA2,7641,2018-12-30,0.40788567,0
MA2_76574,MA2,76574,2019-12-01,0.47835144,0
MA2_76789,MA2,76789,2019-06-12,0.36807868,0
MA2_76814,MA2,76814,2018-12-22,0.33986923,0
MA2_76877,MA2,76877,2019-02-26,0.3984591,0
MA2_76934,MA2,76934,2019-12-01,0.36655813,0
MA2_76945,MA2,76945,2019-01-23,0.35798976,0
MA2_77050,MA2,77050,2019-12-01,0.39109057,0
MA2_77128,MA2,77128,2018-11-19,0.34971756,0
MA2_7739,MA2,7739,2019-12-01,0.35371152,0
MA2_77588,MA2,77588,2019-12-01,0.35006502,0
MA2_78208,MA2,78208,2019-05-10,0.49283746,0
MA2_78287,MA2,78287,2019-12-01,0.3652657,0
MA2_78320,MA2,78320,2019-12-01,0.39707857,0
MA2_78385,MA2,78385,2019-02-05,0.3605436,0
MA2_7852,MA2,7852,2019-04-26,0.3941924,0
MA2_78587,MA2,78587,2019-11-19,0.33897388,0
MA2_78647,MA2,78647,2019-02-05,0.35576415,0
MA2_78835,MA2,78835,2019-12-01,0.50864226,0
MA2_79055,MA2,79055,2019-12-01,0.36947316,0
MA2_79264,MA2,79264,2019-12-01,0.38012907,0
MA2_79304,MA2,79304,2019-10-26,0.3456227,0
MA2_79388,MA2,79388,2019-04-22,0.8910371,0
MA2_79413,MA2,79413,2019-12-01,0.34514856,0
MA2_79594,MA2,79594,2019-12-01,0.35782743,0
MA2_79663,MA2,79663,2019-12-01,0.3399504,0
MA2_79726,MA2,79726,2019-12-01,0.364207,0
MA2_79749,MA2,79749,2019-11-24,0.3641708,0
MA2_79869,MA2,79869,2019-12-01,0.3712704,0
MA2_79886,MA2,79886,2019-10-26,0.34872398,0
MA2_7990,MA2,7990,2019-01-23,0.38073978,0
MA2_79935,MA2,79935,2019-12-01,0.3393155,0
MA2_79969,MA2,79969,2019-12-01,0.34827676,0
MA2_7999,MA2,7999,2019-01-23,0.3792734,0
MA2_80030,MA2,80030,2019-10-27,0.35707504,0
MA2_8007,MA2,8007,2019-10-26,0.34679845,0
MA2_80263,MA2,80263,2019-03-12,0.375555,0
MA2_80691,MA2,80691,2019-12-01,0.3452539,0
MA2_8092,MA2,8092,2019-09-30,0.34518105,0
MA2_80979,MA2,80979,2019-12-01,0.33725798,0
MA2_81190,MA2,81190,2019-05-03,0.35549775,0
MA2_81215,MA2,81215,2019-11-17,0.3609202,0
MA2_81367,MA2,81367,2019-12-01,0.36792812,0
MA2_81549,MA2,81549,2019-10-26,0.35387436,0
MA2_81558,MA2,81558,2019-12-01,0.34993976,0
MA2_81674,MA2,81674,2019-10-26,0.35602078,0
MA2_81745,MA2,81745,2019-07-23,0.3249524,0
MA2_81811,MA2,81811,2019-10-26,0.33642668,0
MA2_81818,MA2,81818,2019-10-26,0.33345684,0
MA2_82104,MA2,82104,2019-12-01,0.34494054,0
MA2_82291,MA2,82291,2019-12-01,0.3564828,0
MA2_82371,MA2,82371,2019-12-01,0.36190346,0
MA2_82394,MA2,82394,2019-12-01,0.3570893,0
MA2_82396,MA2,82396,2019-12-01,0.34895983,0
MA2_82426,MA2,82426,2019-11-17,0.35602018,0
MA2_8249,MA2,8249,2019-10-26,0.35772175,0
MA2_82545,MA2,82545,2019-12-01,0.34288883,0
MA2_82550,MA2,82550,2019-04-27,0.3424796,0
MA2_82570,MA2,82570,2019-12-01,0.4035673,0
MA2_82620,MA2,82620,2019-04-27,0.33639675,0
MA2_82652,MA2,82652,2018-10-30,0.40209928,0
MA2_83019,MA2,83019,2019-12-01,0.35414985,0
MA2_83198,MA2,83198,2019-04-27,0.33640572,0
MA2_83213,MA2,83213,2019-12-01,0.0,0
MA2_83231,MA2,83231,2019-11-17,0.34609282,0
MA2_83428,MA2,83428,2019-12-01,0.36038107,0
MA2_83488,MA2,83488,2019-09-24,0.3632095,0
MA2_83511,MA2,83511,2019-12-01,0.35808074,0
MA2_83556,MA2,83556,2019-12-01,0.35662976,0
MA2_83601,MA2,83601,2019-08-17,0.34431317,0
MA2_84279,MA2,84279,2019-05-02,0.33909792,0
MA2_84325,MA2,84325,2019-09-07,0.3663759,0
MA2_84462,MA2,84462,2019-10-11,0.3601257,0
MA2_84463,MA2,84463,2019-10-11,0.35951874,0
MA2_84500,MA2,84500,2019-04-08,0.35498255,0
MA2_84719,MA2,84719,2019-12-01,0.36169517,0
MA2_84760,MA2,84760,2019-12-01,0.3281341,0
MA2_84820,MA2,84820,2019-12-01,0.3672876,0
MA2_84826,MA2,84826,2019-12-01,0.36632237,0
MA2_84858,MA2,84858,2019-11-30,0.37353757,0
MA2_84946,MA2,84946,2019-10-26,0.34327614,0
MA2_85407,MA2,85407,2019-12-01,0.33251604,0
MA2_85457,MA2,85457,2019-12-01,0.36695397,0
MA2_85483,MA2,85483,2019-11-25,0.37548915,0
MA2_85650,MA2,85650,2019-12-01,0.37604895,0
MA2_85667,MA2,85667,2019-12-01,0.3421489,0
MA2_85961,MA2,85961,2019-12-01,0.36134025,0
MA2_86020,MA2,86020,2019-10-26,0.3575228,0
MA2_86035,MA2,86035,2019-07-21,0.36070666,0
MA2_86069,MA2,86069,2019-12-01,0.35430965,0
MA2_86280,MA2,86280,2018-01-30,0.5216317,0
MA2_86462,MA2,86462,2018-03-02,0.36928648,0
MA2_8661,MA2,8661,2019-04-27,0.3423558,0
MA2_86693,MA2,86693,2019-02-05,0.37487668,0
MA2_86876,MA2,86876,2019-12-01,0.36239052,0
MA2_87051,MA2,87051,2019-12-01,0.3479335,0
MA2_87463,MA2,87463,2019-12-01,0.36422142,0
MA2_87582,MA2,87582,2019-12-01,0.33633015,0
MA2_87765,MA2,87765,2019-10-26,0.35358223,0
MA2_87770,MA2,87770,2019-10-26,0.35597637,0
MA2_87794,MA2,87794,2019-07-08,0.37185538,0
MA2_88131,MA2,88131,2018-12-22,0.33437672,0
MA2_88161,MA2,88161,2019-12-01,0.35228506,0
MA2_882,MA2,882,2019-11-16,0.32802084,0
MA2_88382,MA2,88382,2019-12-01,0.3513976,0
MA2_88493,MA2,88493,2019-12-01,0.3452314,0
MA2_88516,MA2,88516,2019-12-01,0.3899247,0
MA2_88561,MA2,88561,2019-12-01,0.33387372,0
MA2_88583,MA2,88583,2019-12-01,0.39859092,0
MA2_88743,MA2,88743,2019-10-26,0.3628646,0
MA2_89102,MA2,89102,2018-12-08,0.35779414,0
MA2_89209,MA2,89209,2019-01-28,0.35739332,0
MA2_89417,MA2,89417,2019-03-13,0.34173152,0
MA2_89470,MA2,89470,2019-12-01,0.35442388,0
MA2_89543,MA2,89543,2019-10-26,0.87303287,0
MA2_89586,MA2,89586,2019-12-01,0.3554633,0
MA2_89614,MA2,89614,2019-10-26,0.34320408,0
MA2_89787,MA2,89787,2019-12-01,0.35624027,0
MA2_8987,MA2,8987,2019-12-01,0.35209107,0
MA2_90309,MA2,90309,2019-11-05,0.34687555,0
MA2_90311,MA2,90311,2019-12-01,0.35789344,0
MA2_90339,MA2,90339,2019-10-26,0.36929706,0
MA2_90393,MA2,90393,2019-05-03,0.3644742,0
MA2_90550,MA2,90550,2019-10-26,0.36226836,0
MA2_91000,MA2,91000,2019-12-01,0.37372336,0
MA2_91006,MA2,91006,2019-12-01,0.37164438,0
MA2_91062,MA2,91062,2019-12-01,0.35595146,0
MA2_91161,MA2,91161,2019-10-26,0.3637816,0
MA2_91288,MA2,91288,2019-12-01,0.3474538,0
MA2_91293,MA2,91293,2019-04-05,0.36881453,0
MA2_91426,MA2,91426,2018-08-10,0.35438222,0
MA2_91447,MA2,91447,2019-10-26,0.33937562,0
MA2_91465,MA2,91465,2019-12-01,0.35172737,0
MA2_91495,MA2,91495,2019-12-01,0.3776194,0
MA2_91564,MA2,91564,2019-05-02,0.3689821,0
MA2_9162,MA2,9162,2019-12-01,0.3694762,0
MA2_91728,MA2,91728,2019-12-01,0.3562539,0
MA2_91859,MA2,91859,2019-12-01,0.3374545,0
MA2_91927,MA2,91927,2019-12-01,0.35524952,0
MA2_92088,MA2,92088,2019-12-01,0.34922877,0
MA2_92186,MA2,92186,2019-12-01,0.35605937,0
MA2_92291,MA2,92291,2019-12-01,0.33055174,0
