fold,drive_id,model,disk_id,drive_label,total_windows,positive_windows,first_window_date,last_window_date,first_positive_date,last_positive_date,first_positive_probability,last_positive_probability,max_positive_probability,max_probability,mean_probability,last_window_probability
A,MA1_37928,MA1,37928,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_37932,MA1,37932,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_3798,MA1,3798,0,468,0,2018-01-30,2019-05-12,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_38039,MA1,38039,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_38162,MA1,38162,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_38397,MA1,38397,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_38463,MA1,38463,0,546,0,2018-01-30,2019-07-29,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_38464,MA1,38464,0,546,0,2018-01-30,2019-07-29,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_38686,MA1,38686,0,403,0,2018-01-30,2019-03-08,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_38704,MA1,38704,0,302,0,2018-01-30,2018-11-27,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_39096,MA1,39096,0,529,0,2018-01-30,2019-07-12,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_39205,MA1,39205,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_39296,MA1,39296,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_39647,MA1,39647,0,668,0,2018-02-02,2019-12-01,,,,,,0.49389693,0.49371722,0.49389693
A,MA1_39839,MA1,39839,0,403,0,2018-01-30,2019-03-08,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_3995,MA1,3995,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_40052,MA1,40052,0,644,0,2018-01-30,2019-11-04,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_40243,MA1,40243,0,120,0,2018-01-30,2018-05-29,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_40375,MA1,40375,0,408,0,2018-01-30,2019-03-13,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_40766,MA1,40766,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_41003,MA1,41003,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_41051,MA1,41051,0,378,0,2018-01-30,2019-02-11,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_41100,MA1,41100,0,658,0,2018-01-30,2019-11-18,,,,,,0.49389693,0.49389696,0.49389693
A,MA1_41167,MA1,41167,1,325,30,2018-01-30,2018-12-20,2018-11-21,2018-12-20,0.4938969314098358,0.4938969314098358,0.4938969314098358,0.49389693,0.4938969,0.49389693
A,MA1_41230,MA1,41230,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_41388,MA1,41388,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_41855,MA1,41855,0,274,0,2018-01-30,2018-10-30,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_41878,MA1,41878,0,441,0,2018-01-30,2019-04-15,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_41925,MA1,41925,0,666,0,2018-01-30,2019-11-26,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_41942,MA1,41942,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_41969,MA1,41969,0,118,0,2018-01-30,2018-05-27,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_42274,MA1,42274,0,658,0,2018-01-30,2019-11-18,,,,,,0.49389693,0.49389696,0.49389693
A,MA1_42290,MA1,42290,0,404,0,2018-01-30,2019-03-09,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_42386,MA1,42386,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_42574,MA1,42574,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA1_4271,MA1,4271,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_42724,MA1,42724,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_42894,MA1,42894,0,615,0,2018-03-27,2019-12-01,,,,,,0.49389693,0.4936827,0.49389693
A,MA1_42931,MA1,42931,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_43119,MA1,43119,0,118,0,2018-01-30,2018-05-27,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_4362,MA1,4362,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_4374,MA1,4374,0,305,0,2019-01-31,2019-12-01,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_448,MA1,448,0,529,0,2018-01-30,2019-07-12,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_5048,MA1,5048,0,277,0,2019-02-28,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_5085,MA1,5085,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_5249,MA1,5249,0,668,0,2018-01-30,2019-11-28,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_527,MA1,527,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_5328,MA1,5328,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_5474,MA1,5474,0,393,0,2018-01-30,2019-02-26,,,,,,0.49389693,0.49389696,0.49389693
A,MA1_5666,MA1,5666,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_5989,MA1,5989,0,536,0,2018-01-30,2019-07-19,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6095,MA1,6095,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6099,MA1,6099,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6177,MA1,6177,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6199,MA1,6199,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6465,MA1,6465,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6482,MA1,6482,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6553,MA1,6553,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6671,MA1,6671,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6691,MA1,6691,0,278,0,2018-01-30,2018-11-03,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6714,MA1,6714,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6741,MA1,6741,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6790,MA1,6790,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6794,MA1,6794,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_6902,MA1,6902,0,263,0,2018-01-30,2018-10-19,,,,,,0.49389693,0.49389696,0.49389693
A,MA1_7155,MA1,7155,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_7191,MA1,7191,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_7226,MA1,7226,0,305,0,2019-01-31,2019-12-01,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_7399,MA1,7399,0,253,0,2018-01-30,2018-10-09,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_747,MA1,747,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_7529,MA1,7529,0,567,0,2018-01-30,2019-08-19,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_7652,MA1,7652,0,282,0,2018-01-30,2018-11-07,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_7657,MA1,7657,0,282,0,2018-01-30,2018-11-07,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_7788,MA1,7788,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_839,MA1,839,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_8496,MA1,8496,0,636,0,2018-03-06,2019-12-01,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_8502,MA1,8502,0,634,0,2018-01-30,2019-10-25,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_8586,MA1,8586,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_8635,MA1,8635,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_8867,MA1,8867,0,214,0,2019-05-02,2019-12-01,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_8878,MA1,8878,0,369,0,2018-11-28,2019-12-01,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_8956,MA1,8956,1,242,30,2018-01-30,2018-09-28,2018-08-30,2018-09-28,0.4938969314098358,0.4938969314098358,0.4938969314098358,0.49389693,0.49389693,0.49389693
A,MA1_9039,MA1,9039,0,281,0,2018-01-30,2018-11-06,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_9186,MA1,9186,0,634,0,2018-01-30,2019-10-25,,,,,,0.49389693,0.49389687,0.49389693
A,MA1_9400,MA1,9400,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_9559,MA1,9559,0,118,0,2018-01-30,2018-05-27,,,,,,0.49389693,0.4938969,0.49389693
A,MA1_9584,MA1,9584,0,403,0,2018-01-30,2019-03-08,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_960,MA1,960,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_977,MA1,977,0,655,0,2018-02-15,2019-12-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA1_9790,MA1,9790,0,11,0,2018-01-30,2018-02-09,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_9836,MA1,9836,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA1_9841,MA1,9841,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_100017,MA2,100017,0,444,0,2018-09-14,2019-12-01,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_100157,MA2,100157,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_100171,MA2,100171,0,393,0,2018-01-30,2019-02-26,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_100289,MA2,100289,0,453,0,2018-01-30,2019-04-27,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_100401,MA2,100401,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_100651,MA2,100651,0,382,0,2018-01-30,2019-02-15,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_100826,MA2,100826,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_101167,MA2,101167,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_101233,MA2,101233,0,457,0,2018-01-30,2019-05-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_101376,MA2,101376,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_101430,MA2,101430,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_101436,MA2,101436,0,444,0,2018-09-14,2019-12-01,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_101480,MA2,101480,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_101503,MA2,101503,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_101508,MA2,101508,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_101524,MA2,101524,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_101532,MA2,101532,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_10163,MA2,10163,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_101864,MA2,101864,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_101988,MA2,101988,0,415,0,2018-03-08,2019-04-26,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_10234,MA2,10234,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_10251,MA2,10251,0,253,0,2018-01-30,2018-10-09,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_102758,MA2,102758,0,476,0,2018-01-30,2019-05-20,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_102759,MA2,102759,0,476,0,2018-01-30,2019-05-20,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_102808,MA2,102808,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_102852,MA2,102852,0,328,0,2018-01-30,2018-12-23,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_103034,MA2,103034,0,169,0,2018-09-15,2019-03-02,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_103271,MA2,103271,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_103340,MA2,103340,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_103420,MA2,103420,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_103460,MA2,103460,0,669,0,2018-02-01,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_10351,MA2,10351,0,245,0,2018-01-30,2018-10-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_103721,MA2,103721,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_10384,MA2,10384,0,645,0,2018-01-30,2019-11-05,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_103879,MA2,103879,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104203,MA2,104203,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_10421,MA2,10421,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104250,MA2,104250,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_10431,MA2,10431,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104388,MA2,104388,0,309,0,2018-01-30,2018-12-04,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_104412,MA2,104412,0,668,0,2018-01-30,2019-11-28,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104427,MA2,104427,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_104463,MA2,104463,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104471,MA2,104471,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104505,MA2,104505,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_104512,MA2,104512,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_10456,MA2,10456,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104700,MA2,104700,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_104712,MA2,104712,0,468,0,2018-01-30,2019-05-12,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_104791,MA2,104791,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105005,MA2,105005,0,620,0,2018-01-30,2019-10-11,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_105047,MA2,105047,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105172,MA2,105172,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105189,MA2,105189,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_105297,MA2,105297,0,620,0,2018-01-30,2019-10-11,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_105394,MA2,105394,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105444,MA2,105444,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_105472,MA2,105472,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_105509,MA2,105509,0,251,0,2018-01-30,2018-10-07,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105526,MA2,105526,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105605,MA2,105605,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_105907,MA2,105907,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105912,MA2,105912,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_105922,MA2,105922,0,460,0,2018-01-30,2019-05-04,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_105955,MA2,105955,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_106155,MA2,106155,0,661,0,2018-01-30,2019-11-21,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_106441,MA2,106441,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_106851,MA2,106851,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_106934,MA2,106934,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_106994,MA2,106994,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107077,MA2,107077,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107123,MA2,107123,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107139,MA2,107139,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_107169,MA2,107169,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107208,MA2,107208,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107456,MA2,107456,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107457,MA2,107457,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107500,MA2,107500,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_107701,MA2,107701,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_107733,MA2,107733,1,161,30,2018-01-30,2018-07-09,2018-06-10,2018-07-09,0.4938969314098358,0.4938969314098358,0.4938969314098358,0.49389693,0.4938969,0.49389693
A,MA2_107872,MA2,107872,0,99,0,2018-01-30,2018-05-08,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_10800,MA2,10800,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108120,MA2,108120,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_108123,MA2,108123,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_108126,MA2,108126,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108192,MA2,108192,0,411,0,2018-01-30,2019-03-16,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108314,MA2,108314,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108486,MA2,108486,0,668,0,2018-01-30,2019-11-28,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108564,MA2,108564,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108601,MA2,108601,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108900,MA2,108900,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_10896,MA2,10896,0,169,0,2018-09-15,2019-03-02,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108972,MA2,108972,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_108976,MA2,108976,0,659,0,2018-01-30,2019-11-19,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_108986,MA2,108986,0,634,0,2018-01-31,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_109044,MA2,109044,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_109077,MA2,109077,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_109140,MA2,109140,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_109165,MA2,109165,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_10933,MA2,10933,0,388,0,2018-11-09,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_10936,MA2,10936,0,545,0,2018-01-30,2019-07-28,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_10941,MA2,10941,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_10948,MA2,10948,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_109996,MA2,109996,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_110174,MA2,110174,0,384,0,2018-01-30,2019-02-17,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_110244,MA2,110244,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_110269,MA2,110269,0,670,0,2018-01-31,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_110503,MA2,110503,0,634,0,2018-01-30,2019-10-25,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_11079,MA2,11079,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_110862,MA2,110862,0,459,0,2018-01-30,2019-05-03,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_111115,MA2,111115,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_111161,MA2,111161,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_111572,MA2,111572,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_111607,MA2,111607,0,413,0,2018-01-30,2019-03-18,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_111672,MA2,111672,0,452,0,2018-01-30,2019-04-26,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_111697,MA2,111697,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_111702,MA2,111702,0,456,0,2018-01-30,2019-04-30,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_112047,MA2,112047,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_112153,MA2,112153,1,372,30,2018-01-30,2019-02-05,2019-01-07,2019-02-05,0.4938969314098358,0.4938969314098358,0.4938969314098358,0.49389693,0.4938969,0.49389693
A,MA2_112406,MA2,112406,0,627,0,2018-01-30,2019-10-18,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_112411,MA2,112411,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_1126,MA2,1126,0,459,0,2018-01-30,2019-05-03,,,,,,0.68847096,0.6792959,0.6705362
A,MA2_112633,MA2,112633,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_112728,MA2,112728,0,453,0,2018-01-30,2019-04-27,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_112995,MA2,112995,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_113340,MA2,113340,0,383,0,2018-01-30,2019-02-16,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_113622,MA2,113622,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_113648,MA2,113648,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_113695,MA2,113695,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_113749,MA2,113749,0,514,0,2018-01-30,2019-06-27,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_114218,MA2,114218,0,458,0,2018-01-30,2019-05-02,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_114290,MA2,114290,0,590,0,2018-01-30,2019-09-11,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_114335,MA2,114335,0,119,0,2018-01-30,2018-05-28,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_114360,MA2,114360,0,658,0,2018-01-30,2019-11-18,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_114374,MA2,114374,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_114714,MA2,114714,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_11473,MA2,11473,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_11475,MA2,11475,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_11476,MA2,11476,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_11503,MA2,11503,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_115203,MA2,115203,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
