fold,drive_id,model,disk_id,drive_label,total_windows,positive_windows,first_window_date,last_window_date,first_positive_date,last_positive_date,first_positive_probability,last_positive_probability,max_positive_probability,max_probability,mean_probability,last_window_probability
A,MA2_60590,MA2,60590,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_60621,MA2,60621,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_60662,MA2,60662,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_60667,MA2,60667,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_6092,MA2,6092,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_6095,MA2,6095,0,361,0,2018-01-30,2019-01-25,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_61042,MA2,61042,0,659,0,2018-01-30,2019-11-19,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_61088,MA2,61088,0,430,0,2018-01-30,2019-04-04,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_61162,MA2,61162,0,537,0,2018-01-30,2019-07-20,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_61168,MA2,61168,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_61211,MA2,61211,0,643,0,2018-01-30,2019-11-03,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_61217,MA2,61217,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_61361,MA2,61361,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_6138,MA2,6138,0,633,0,2018-01-31,2019-10-25,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_61404,MA2,61404,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_61715,MA2,61715,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_6180,MA2,6180,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_62118,MA2,62118,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_62211,MA2,62211,0,277,0,2018-01-30,2018-11-02,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_62310,MA2,62310,0,264,0,2018-01-30,2018-10-20,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_62324,MA2,62324,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_62358,MA2,62358,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_62478,MA2,62478,0,621,0,2018-02-13,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_62596,MA2,62596,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_62695,MA2,62695,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_62708,MA2,62708,0,390,0,2018-11-07,2019-12-01,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_62770,MA2,62770,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_62844,MA2,62844,0,393,0,2018-01-30,2019-02-26,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_62865,MA2,62865,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_62975,MA2,62975,0,499,0,2018-01-30,2019-06-12,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_63002,MA2,63002,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_63010,MA2,63010,0,621,0,2018-02-13,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_63106,MA2,63106,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_6323,MA2,6323,0,378,0,2018-01-30,2019-02-11,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_63341,MA2,63341,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_63439,MA2,63439,0,243,0,2018-01-30,2018-09-29,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_63792,MA2,63792,0,460,0,2018-01-30,2019-05-04,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_63876,MA2,63876,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_6409,MA2,6409,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_64166,MA2,64166,0,458,0,2018-01-30,2019-05-02,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_6445,MA2,6445,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_64541,MA2,64541,0,457,0,2018-01-30,2019-05-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_64596,MA2,64596,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_64678,MA2,64678,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_64698,MA2,64698,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_64804,MA2,64804,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_65213,MA2,65213,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_65257,MA2,65257,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_65343,MA2,65343,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_65412,MA2,65412,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_65478,MA2,65478,0,547,0,2018-01-30,2019-07-30,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_65565,MA2,65565,0,421,0,2018-09-01,2019-10-26,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_65774,MA2,65774,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_65795,MA2,65795,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_6587,MA2,6587,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_65979,MA2,65979,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_65984,MA2,65984,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_66156,MA2,66156,0,293,0,2018-01-30,2018-11-18,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_66306,MA2,66306,0,459,0,2018-01-30,2019-05-03,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_66434,MA2,66434,0,618,0,2018-01-30,2019-10-09,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_6647,MA2,6647,0,307,0,2018-01-30,2018-12-02,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_66483,MA2,66483,0,308,0,2018-01-30,2018-12-03,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_6655,MA2,6655,1,391,5,2018-01-30,2019-02-24,2019-02-20,2019-02-24,0.4938969314098358,0.4938969314098358,0.4938969314098358,0.49389693,0.4938969,0.49389693
A,MA2_6679,MA2,6679,0,636,0,2018-01-30,2019-10-27,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_66893,MA2,66893,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_66936,MA2,66936,0,476,0,2018-01-30,2019-05-20,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_66938,MA2,66938,0,476,0,2018-01-30,2019-05-20,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_67142,MA2,67142,0,174,0,2018-01-30,2018-07-22,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_67225,MA2,67225,0,312,0,2018-01-30,2018-12-07,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_67264,MA2,67264,0,378,0,2018-01-30,2019-02-11,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_67299,MA2,67299,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_6734,MA2,6734,0,640,0,2018-01-30,2019-10-31,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_67474,MA2,67474,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_67593,MA2,67593,0,666,0,2018-01-30,2019-11-26,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_67655,MA2,67655,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_67831,MA2,67831,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_68072,MA2,68072,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_68099,MA2,68099,0,634,0,2018-01-31,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_68384,MA2,68384,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_68385,MA2,68385,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_68493,MA2,68493,0,659,0,2018-01-30,2019-11-19,,,,,,0.0,0.0,0.0
A,MA2_68525,MA2,68525,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_69039,MA2,69039,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_69189,MA2,69189,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_69288,MA2,69288,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_694,MA2,694,0,659,0,2018-01-30,2019-11-19,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_69596,MA2,69596,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_69599,MA2,69599,0,457,0,2018-01-30,2019-05-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_69702,MA2,69702,0,384,0,2018-01-30,2019-02-17,,,,,,0.68982553,0.6820705,0.6748684
A,MA2_69954,MA2,69954,0,335,0,2018-01-30,2018-12-30,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_70220,MA2,70220,0,193,0,2018-01-30,2018-08-10,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_70255,MA2,70255,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_70493,MA2,70493,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_70571,MA2,70571,0,489,0,2018-01-30,2019-06-02,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_71333,MA2,71333,0,202,0,2018-01-30,2018-08-19,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_71463,MA2,71463,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_72243,MA2,72243,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_72335,MA2,72335,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_7247,MA2,7247,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_72485,MA2,72485,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_72583,MA2,72583,0,456,0,2018-01-30,2019-04-30,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_72607,MA2,72607,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_73167,MA2,73167,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_73301,MA2,73301,0,251,0,2018-01-30,2018-10-07,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_73365,MA2,73365,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_74109,MA2,74109,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_74362,MA2,74362,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_74402,MA2,74402,0,308,0,2018-01-30,2018-12-03,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_7448,MA2,7448,0,378,0,2018-01-30,2019-02-11,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_748,MA2,748,0,604,0,2018-01-30,2019-09-25,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_75448,MA2,75448,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_75485,MA2,75485,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_75666,MA2,75666,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_75708,MA2,75708,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_75878,MA2,75878,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_75892,MA2,75892,0,435,0,2018-01-30,2019-04-09,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_7604,MA2,7604,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_7605,MA2,7605,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_76099,MA2,76099,0,520,0,2018-06-30,2019-12-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_76119,MA2,76119,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_76174,MA2,76174,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_76266,MA2,76266,0,546,0,2018-01-30,2019-07-29,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_76281,MA2,76281,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_76308,MA2,76308,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_7644,MA2,7644,0,419,0,2018-01-30,2019-03-24,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_7645,MA2,7645,0,419,0,2018-01-30,2019-03-24,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_76518,MA2,76518,0,459,0,2018-01-30,2019-05-03,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_76983,MA2,76983,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_77049,MA2,77049,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_77116,MA2,77116,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_77135,MA2,77135,0,398,0,2018-01-30,2019-03-03,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_77173,MA2,77173,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_77344,MA2,77344,0,200,0,2019-05-16,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_77384,MA2,77384,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_77474,MA2,77474,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_77526,MA2,77526,0,457,0,2018-01-30,2019-05-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_77660,MA2,77660,0,659,0,2018-01-30,2019-11-19,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_77695,MA2,77695,0,453,0,2018-01-30,2019-04-27,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_77730,MA2,77730,0,336,0,2018-01-30,2018-12-31,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_7781,MA2,7781,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_77829,MA2,77829,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_78311,MA2,78311,0,547,0,2018-01-30,2019-07-30,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_78497,MA2,78497,0,457,0,2018-01-30,2019-05-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_78506,MA2,78506,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_78557,MA2,78557,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_78576,MA2,78576,0,501,0,2018-01-30,2019-06-14,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_78617,MA2,78617,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_78625,MA2,78625,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_78757,MA2,78757,0,170,0,2018-09-15,2019-03-03,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_78779,MA2,78779,0,441,0,2018-01-30,2019-04-15,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_79108,MA2,79108,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_79159,MA2,79159,0,443,0,2018-01-30,2019-04-17,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_79176,MA2,79176,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_79224,MA2,79224,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_79376,MA2,79376,0,460,0,2018-01-30,2019-05-04,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_79474,MA2,79474,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_79557,MA2,79557,0,251,0,2018-01-30,2018-10-07,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_79563,MA2,79563,0,251,0,2018-01-30,2018-10-07,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_79772,MA2,79772,0,520,0,2018-01-30,2019-07-03,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_79864,MA2,79864,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_79913,MA2,79913,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_80112,MA2,80112,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_80241,MA2,80241,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_80243,MA2,80243,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_80300,MA2,80300,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_80366,MA2,80366,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_80492,MA2,80492,0,253,0,2018-01-30,2018-10-09,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_80586,MA2,80586,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_80680,MA2,80680,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_80729,MA2,80729,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_80823,MA2,80823,0,601,0,2018-01-30,2019-09-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_80907,MA2,80907,0,457,0,2018-01-30,2019-05-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_80912,MA2,80912,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_81441,MA2,81441,0,458,0,2018-01-30,2019-05-02,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_81507,MA2,81507,0,664,0,2018-01-30,2019-11-24,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_81551,MA2,81551,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_81567,MA2,81567,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_81585,MA2,81585,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_8159,MA2,8159,0,418,0,2018-01-30,2019-03-23,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_81592,MA2,81592,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_81838,MA2,81838,0,327,0,2018-01-30,2018-12-22,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_81911,MA2,81911,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_81930,MA2,81930,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_81932,MA2,81932,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_81977,MA2,81977,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_81987,MA2,81987,0,117,0,2018-01-30,2018-05-26,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_82148,MA2,82148,0,363,0,2018-01-30,2019-01-27,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_82218,MA2,82218,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_82342,MA2,82342,0,669,0,2018-01-30,2019-11-29,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_82698,MA2,82698,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_82784,MA2,82784,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_82833,MA2,82833,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_82902,MA2,82902,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_82906,MA2,82906,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_82968,MA2,82968,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_82977,MA2,82977,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_83016,MA2,83016,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_83057,MA2,83057,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_8306,MA2,8306,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_83148,MA2,83148,0,490,0,2018-01-30,2019-06-03,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_83229,MA2,83229,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_83479,MA2,83479,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_83582,MA2,83582,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_83921,MA2,83921,0,668,0,2018-01-30,2019-11-28,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_8397,MA2,8397,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_84118,MA2,84118,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_84146,MA2,84146,0,433,0,2018-01-30,2019-04-07,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_84246,MA2,84246,0,670,0,2018-01-31,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_84505,MA2,84505,0,434,0,2018-01-30,2019-04-08,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_84558,MA2,84558,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_84561,MA2,84561,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_84613,MA2,84613,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_84688,MA2,84688,0,501,0,2018-01-30,2019-06-14,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_8515,MA2,8515,0,335,0,2018-01-30,2018-12-30,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_85206,MA2,85206,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_85462,MA2,85462,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_85562,MA2,85562,0,302,0,2018-01-30,2018-11-27,,,,,,0.49389693,0.4938969,0.49389693
A,MA2_8562,MA2,8562,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_85779,MA2,85779,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_85952,MA2,85952,0,657,0,2018-01-30,2019-11-17,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_86057,MA2,86057,0,453,0,2018-01-30,2019-04-27,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_86142,MA2,86142,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_86290,MA2,86290,0,457,0,2018-01-30,2019-05-01,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_86367,MA2,86367,0,468,0,2018-01-30,2019-05-12,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_86368,MA2,86368,0,468,0,2018-01-30,2019-05-12,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_86520,MA2,86520,1,196,29,2018-01-30,2018-08-13,2018-07-15,2018-08-13,0.4938969314098358,0.4938969314098358,0.4938969314098358,0.49389693,0.4938969,0.49389693
A,MA2_86583,MA2,86583,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_86853,MA2,86853,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_86889,MA2,86889,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_8701,MA2,8701,0,658,0,2018-01-31,2019-11-19,,,,,,0.49389693,0.49389696,0.49389693
A,MA2_87152,MA2,87152,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_87174,MA2,87174,0,635,0,2018-01-30,2019-10-26,,,,,,0.49389693,0.49389687,0.49389693
A,MA2_8721,MA2,8721,0,671,0,2018-01-30,2019-12-01,,,,,,0.49389693,0.49389693,0.49389693
A,MA2_87237,MA2,87237,0,518,0,2018-01-30,2019-07-01,,,,,,0.49389693,0.49389696,0.49389693
