drive_id,model,disk_id,windows,positive_windows,max_probability,mean_probability,first_probability,last_probability,drive_label
MB1_5031,MB1,5031,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_3423,MB1,3423,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_12966,MB1,12966,210,29,0.49315268,0.49315268,0.49315268,0.49315268,1
MB2_21693,MB2,21693,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_46359,MB2,46359,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_26948,MB1,26948,587,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_27810,MB2,27810,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_7962,MB1,7962,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_27201,MB2,27201,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_47840,MB2,47840,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_39748,MB1,39748,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11897,MB2,11897,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_31883,MB2,31883,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11868,MB2,11868,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_7376,MB1,7376,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_5140,MB1,5140,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_2632,MB1,2632,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_20597,MB1,20597,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_15425,MB1,15425,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_40015,MB1,40015,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_33042,MB1,33042,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_47499,MB2,47499,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_10021,MB1,10021,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_22812,MB1,22812,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_36777,MB1,36777,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_27969,MB1,27969,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_24244,MB1,24244,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_36069,MB2,36069,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_43085,MB1,43085,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_35955,MB1,35955,670,0,0.49315268,0.46095896,0.010298308,0.49315268,0
MB2_32911,MB2,32911,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8701,MB2,8701,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_34338,MB2,34338,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_42524,MB2,42524,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_24956,MB2,24956,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_32915,MB1,32915,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_24647,MB1,24647,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_33661,MB1,33661,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_13571,MB2,13571,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_22444,MB1,22444,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_44739,MB2,44739,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_28772,MB1,28772,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_12443,MB2,12443,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_36833,MB1,36833,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_47043,MB2,47043,667,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_20559,MB1,20559,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_39508,MB2,39508,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_32480,MB2,32480,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8653,MB2,8653,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_42365,MB1,42365,218,28,0.49315268,0.49315268,0.49315268,0.49315268,1
MB2_5442,MB2,5442,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_19227,MB2,19227,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_8140,MB1,8140,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_29002,MB2,29002,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_17741,MB2,17741,667,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_23483,MB1,23483,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_12651,MB1,12651,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_29272,MB1,29272,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_37270,MB1,37270,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_13356,MB2,13356,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_19189,MB2,19189,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11196,MB2,11196,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_42036,MB2,42036,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_4950,MB2,4950,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_23507,MB1,23507,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_30597,MB2,30597,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_45175,MB2,45175,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_22860,MB1,22860,113,30,0.49315268,0.49315268,0.49315268,0.49315268,1
MB1_32044,MB1,32044,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_43237,MB1,43237,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_22495,MB2,22495,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_37028,MB1,37028,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_29796,MB1,29796,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_503,MB2,503,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_11248,MB1,11248,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_16139,MB2,16139,667,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_40186,MB2,40186,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_24528,MB2,24528,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_26356,MB1,26356,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_6730,MB2,6730,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8993,MB2,8993,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_21512,MB2,21512,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_32017,MB1,32017,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_33289,MB2,33289,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_38048,MB2,38048,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_21540,MB2,21540,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_6425,MB2,6425,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_35314,MB2,35314,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_6814,MB1,6814,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_38001,MB2,38001,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_18943,MB1,18943,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_4526,MB1,4526,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_1307,MB1,1307,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_18562,MB2,18562,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_8075,MB1,8075,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11408,MB2,11408,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_12856,MB1,12856,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8209,MB2,8209,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_43468,MB1,43468,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_36154,MB1,36154,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_18410,MB1,18410,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_22187,MB2,22187,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_23570,MB2,23570,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_9000,MB2,9000,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_30811,MB2,30811,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_40945,MB2,40945,553,0,0.49315268,0.4931527,0.49315268,0.49315268,0
MB2_5252,MB2,5252,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_44127,MB2,44127,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_24641,MB1,24641,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_13454,MB1,13454,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_13045,MB1,13045,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_38577,MB2,38577,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_41919,MB1,41919,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_7556,MB2,7556,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_31124,MB1,31124,668,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_26441,MB2,26441,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_14841,MB1,14841,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_31986,MB2,31986,667,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_39742,MB2,39742,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_9144,MB2,9144,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_21768,MB2,21768,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_43898,MB2,43898,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_44899,MB2,44899,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11190,MB2,11190,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_19640,MB1,19640,664,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_13562,MB2,13562,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_12295,MB2,12295,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_10960,MB2,10960,600,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_4867,MB1,4867,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_39978,MB2,39978,661,0,0.49315268,0.49315265,0.49315268,0.49315268,0
MB1_34261,MB1,34261,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_42623,MB1,42623,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_43248,MB1,43248,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_27620,MB2,27620,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_9301,MB1,9301,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_2745,MB2,2745,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_3179,MB2,3179,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_3647,MB2,3647,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_2192,MB1,2192,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_44202,MB2,44202,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_19113,MB2,19113,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_6589,MB1,6589,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_14352,MB2,14352,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_13400,MB2,13400,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_4624,MB2,4624,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_2585,MB2,2585,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_5079,MB1,5079,537,30,0.49315268,0.4931527,0.49315268,0.49315268,1
MB2_16335,MB2,16335,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_19901,MB2,19901,669,0,0.49315268,0.49315265,0.49315268,0.49315268,0
MB2_25716,MB2,25716,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_7600,MB2,7600,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_1103,MB1,1103,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_35773,MB2,35773,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_26247,MB2,26247,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_3528,MB2,3528,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_32613,MB2,32613,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_36776,MB2,36776,120,30,0.49315268,0.49315268,0.49315268,0.49315268,1
MB2_11401,MB2,11401,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_38772,MB2,38772,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_27747,MB1,27747,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_7768,MB2,7768,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_18168,MB2,18168,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_31947,MB1,31947,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_1233,MB2,1233,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_23292,MB2,23292,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_16369,MB2,16369,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_37734,MB1,37734,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_45896,MB2,45896,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_40490,MB2,40490,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_24886,MB1,24886,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_41404,MB2,41404,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_11758,MB1,11758,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_25136,MB1,25136,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_21750,MB1,21750,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8023,MB2,8023,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_31856,MB2,31856,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_16234,MB2,16234,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_21575,MB1,21575,313,27,0.49315268,0.49315265,0.49315268,0.49315268,1
MB1_29110,MB1,29110,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_23256,MB1,23256,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_36017,MB2,36017,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_7363,MB2,7363,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_2746,MB1,2746,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_32027,MB2,32027,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8048,MB2,8048,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_1980,MB2,1980,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_31470,MB2,31470,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_37406,MB1,37406,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_23418,MB2,23418,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_36158,MB1,36158,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_41159,MB2,41159,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_17614,MB1,17614,311,26,0.49315268,0.49315268,0.49315268,0.49315268,1
MB1_14866,MB1,14866,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_37211,MB2,37211,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_18409,MB1,18409,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_19009,MB2,19009,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_16160,MB2,16160,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_38817,MB2,38817,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_31282,MB1,31282,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_34287,MB2,34287,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_476,MB2,476,634,0,0.49315268,0.49315265,0.49315268,0.49315268,0
MB1_34383,MB1,34383,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11407,MB2,11407,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_9990,MB1,9990,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_42959,MB2,42959,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_35844,MB1,35844,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_25997,MB2,25997,667,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_361,MB2,361,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_36311,MB1,36311,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_27936,MB2,27936,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_8993,MB1,8993,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_19743,MB1,19743,519,29,0.49315268,0.49315268,0.49315268,0.49315268,1
MB2_14162,MB2,14162,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_9227,MB1,9227,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_39202,MB2,39202,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_482,MB2,482,634,0,0.49315268,0.49315265,0.49315268,0.49315268,0
MB2_20568,MB2,20568,112,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_2328,MB1,2328,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_46624,MB2,46624,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_40545,MB1,40545,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_25399,MB2,25399,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_34408,MB2,34408,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_30393,MB2,30393,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_31775,MB2,31775,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_26980,MB2,26980,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_44287,MB2,44287,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_15025,MB2,15025,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_41603,MB2,41603,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_39148,MB2,39148,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_29289,MB2,29289,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_24021,MB2,24021,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_39520,MB2,39520,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_15343,MB2,15343,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_13225,MB2,13225,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_33411,MB1,33411,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_42224,MB2,42224,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_7496,MB1,7496,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_43537,MB2,43537,644,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_2771,MB2,2771,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_31207,MB2,31207,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_9086,MB1,9086,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_12379,MB2,12379,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_46824,MB2,46824,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_5845,MB1,5845,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_4138,MB2,4138,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_4554,MB2,4554,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_23826,MB1,23826,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_7007,MB1,7007,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_14332,MB1,14332,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_18829,MB2,18829,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_42955,MB2,42955,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_13807,MB1,13807,657,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_16450,MB1,16450,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_43483,MB2,43483,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_28711,MB1,28711,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_25358,MB2,25358,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_1249,MB1,1249,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_34306,MB2,34306,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_26367,MB1,26367,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_21472,MB2,21472,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_27795,MB1,27795,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_21638,MB1,21638,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_21773,MB1,21773,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_18850,MB1,18850,623,0,0.49315268,0.4931527,0.49315268,0.49315268,0
MB2_26497,MB2,26497,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_20178,MB1,20178,606,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_37206,MB2,37206,670,0,0.2680329,0.044667903,0.0,0.2680329,0
MB1_43954,MB1,43954,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_3674,MB2,3674,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_43143,MB2,43143,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_43907,MB2,43907,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_39628,MB1,39628,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_24724,MB1,24724,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_31561,MB2,31561,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_11902,MB1,11902,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_23766,MB2,23766,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_26835,MB1,26835,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_48484,MB2,48484,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_3592,MB2,3592,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_17367,MB1,17367,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_32441,MB1,32441,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_21328,MB2,21328,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_9332,MB2,9332,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_48512,MB2,48512,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_24503,MB1,24503,361,30,0.49315268,0.49315268,0.49315268,0.49315268,1
MB2_21762,MB2,21762,669,0,0.49315268,0.49315265,0.49315268,0.49315268,0
MB1_34123,MB1,34123,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_18980,MB1,18980,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_2749,MB1,2749,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11326,MB2,11326,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_21459,MB2,21459,667,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_30539,MB1,30539,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_38770,MB1,38770,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_8393,MB1,8393,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_33198,MB2,33198,624,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8937,MB2,8937,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_38617,MB2,38617,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_14135,MB1,14135,75,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_20194,MB1,20194,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_28717,MB2,28717,569,30,0.49315268,0.49315268,0.49315268,0.49315268,1
MB1_39451,MB1,39451,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_21673,MB2,21673,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_11283,MB2,11283,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_30864,MB1,30864,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_5088,MB2,5088,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_10819,MB2,10819,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_38240,MB2,38240,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_23015,MB2,23015,168,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_33308,MB1,33308,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_48728,MB2,48728,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_6096,MB2,6096,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_13919,MB2,13919,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_18139,MB1,18139,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_17980,MB2,17980,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_39512,MB2,39512,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB2_8934,MB2,8934,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
MB1_1332,MB1,1332,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0
